Name,ARGENTINE REPUBLIC SNR CR1414 5Y $ - CDS PREM. MID,BQ CENTE DE TUNISIE SNR CR14 5Y E - CDS PREM. MID,BOLIVARIAN REP VENA SNR CR14 5Y $ - CDS PREM. MID,CZECH REPUBLIC SNR CR14 5Y E - CDS PREM. MID,DOMINICAN REPUBLIC SNR CR14 5Y $ - CDS PREM. MID,FEDERAL REP GERMANY SNR CR 5Y E - CDS PREM. MID,"BRAZIL, REPUBLIC OF SNR CR14 5Y E - CDS PREM. MID",FRANCE (GOVERNMENT) SNR CR 5Y E - CDS PREM. MID,HELLENIC REPUBLIC SNR CR 5Y E - CDS PREM. MID,HK SPECIAL ADM REGN SNR CR14 5Y $ - CDS PREM. MID,IRELAND SNR CR 5Y E - CDS PREM. MID,JAMAICA SNR CR14 5Y $ - CDS PREM. MID,JAPAN SNR CR 5Y Y - CDS PREM. MID,KINGDOM OF BAHRAIN SNR CR14 5Y $ - CDS PREM. MID,KINGDOM OF BELGIUM SNR CR 5Y E - CDS PREM. MID,KINGDOM OF DENMARK SNR CR 5Y E - CDS PREM. MID,KINGDOM OF NORWAY SNR CR 5Y $ - CDS PREM. MID,KINGDOM OF SPAIN SNR CR 5Y E - CDS PREM. MID,KINGDOM OF SWEDEN SNR CR 5Y E - CDS PREM. MID,KINGDOM OF THAILAND SNR CR14 5Y $ - CDS PREM. MID,KINGDOM OF NETH. SNR CR 5Y $ - CDS PREM. MID,REPUBLIC OF LEBANON SNR CR14 5Y $ - CDS PREM. MID,MALAYSIA SNR CR14 5Y E - CDS PREM. MID,NEW ZEALAND GVT SNR MR 5Y $ - CDS PREM. MID,ORIENTAL REP URUGUAY SNR CR14 5Y $ - CDS PREM. MID,PEOPLES REP OF CHINA SNR CR14 5Y $ - CDS PREM. MID,REPUBLIC OF AUSTRIA SNR CR 5Y E - CDS PREM. MID,REPUBLIC OF BULGARIA SNR CR14 5Y E - CDS PREM. MID,REPUBLIC OF CHILE SNR CR14 5Y E - CDS PREM. MID,REPUBLIC OF COLOMBIA SNR CR14 5Y E - CDS PREM. MID,REP OF COSTA RICA SNR CR14 5Y $ - CDS PREM. MID,REPUBLIC OF CROATIA SNR CR14 5Y E - CDS PREM. MID,REPUBLIC OF CYPRUS SNR CR 5Y E - CDS PREM. MID,REP OF EL SALVADOR SNR CR14 5Y $ - CDS PREM. MID,REPUBLIC OF ESTONIA SNR CR14 5Y E - CDS PREM. MID,REP OF GUATEMALA SNR CR14 5Y $ - CDS PREM. MID,HUNGARY SNR CR14 5Y E - CDS PREM. MID,REPUBLIC OF ICELAND SNR CR 5Y E - CDS PREM. MID,REP OF INDONESIA SNR CR14 5Y E - CDS PREM. MID,REPUBLIC OF IRAQ SNR CR14 5Y $ - CDS PREM. MID,REPUBLIC OF ITALY SNR CR 5Y E - CDS PREM. MID,REP OF KAZAKHSTAN SNR CR14 5Y E - CDS PREM. MID,REPUBLIC OF LATVIA SNR CR14 5Y E - CDS PREM. MID,REP OF LITHUANIA SNR CR14 5Y E - CDS PREM. MID,REPUBLIC OF MALTA SNR CR14 5Y $ - CDS PREM. MID,REPUBLIC OF PANAMA SNR CR14 5Y E - CDS PREM. MID,REPUBLIC OF PERU SNR CR14 5Y E - CDS PREM. MID,REPUBLIC OF POLAND SNR CR14 5Y E - CDS PREM. MID,REPUBLIC OF PORTUGAL SNR CR 5Y E - CDS PREM. MID,REPUBLIC OF SERBIA SNR CR14 5Y $ - CDS PREM. MID,REP OF SINGAPORE SNR CR14 5Y $ - CDS PREM. MID,REPUBLIC OF SLOVENIA SNR CR14 5Y E - CDS PREM. MID,REP OF SOUTH AFRICA SNR CR14 5Y E - CDS PREM. MID,REP OF PHILIPINES SNR CR14 5Y E - CDS PREM. MID,REPUBLIC OF TURKEY SNR CR14 5Y E - CDS PREM. MID,ROMANIA SNR CR14 5Y E - CDS PREM. MID,GOVT OF RUSSIA SNR CR14 5Y E - CDS PREM. MID,SLOVAK REPUBLIC SNR CR14 5Y E - CDS PREM. MID,GOVT OF VIETNAM SNR CR14 5Y $ - CDS PREM. MID,STATE OF ISRAEL SNR CR14 5Y E - CDS PREM. MID,STATE OF QATAR SNR CR14 5Y E - CDS PREM. MID,UKRAINE SNR CR14 5Y SF - CDS PREM. MID,UK AND NI SNR CR 5Y E - CDS PREM. MID,UNITED MX STATES SNR CR14 5Y $ - CDS PREM. MID,REPUBLIC OF FINLAND SNR CR 5Y $ - CDS PREM. MID,REPUBLIC OF KOREA SNR CR14 5Y $ - CDS PREM. MID,KINGDOM OF MOROCCO SNR CR14 5Y $ - CDS PREM. MID,USA (GOVERNMENT) SNR CR 5Y E - CDS PREM. MID,COMMONWEALTH OF AU SNR MR 5Y $ - CDS PREM. MID
6/16/11,624.2019,144.69,1151.463,70.55199,372.8308,27.96999,115.568,60.03999,2105.324,49,769.5959,548.8208,56.519,229.256,125.346,24.45,18.504,236.131,17.27699,130.348,33.407,339.4558,85.03899,65.66,146.88,78.55699,45.82599,206.538,73.808,108.305,177.456,249.516,354.4189,312.856,76.907,158.955,247.17,270.637,133.443,299,137.12,142.546,188.636,188.181,211.017,92.03899,150.627,136.58,767.5088,348.9658,49,83.49699,110.78,132.2,155.214,228.423,136.902,81.97299,318.3918,134.108,90.48399,530,58.17299,110.541,33.92999,98.60899,167.158,52.64099,51.45399
6/17/11,625.335,144.69,1159.076,74.19199,372.824,26.325,114.242,59.04099,2052.921,49,743.875,548.8198,55.59799,226.781,116.004,23.95699,18.50899,224.197,17.30299,130.352,33.41299,339.313,84.57899,65.685,146.855,78.41499,44.77299,206.104,73.80299,110.273,177.448,254.952,354.428,313.1719,76.92,158.937,249.416,270.6758,133.975,299,127.261,142.121,190.904,189.994,211.053,92.03499,149.635,135.254,736.3789,348.9238,49.478,85.894,109.017,132.49,153.898,230.657,135.33,84.47198,316.9119,134.657,89.59299,530,56.49599,109.301,32.44299,97.978,164.68,52.13199,51.476
6/20/11,626.637,153.79,1178.349,73.78999,373.6719,26.95699,115.435,58.81099,2168.146,51,744.6418,549.3918,68.11299,225.698,117.718,25.81799,19.198,223.145,17.32599,135.497,33.38499,340.0408,86.13199,65.909,175.549,79.77199,45.795,208.863,74.103,111.087,178.282,259.1448,353.5889,312.3479,76.254,160.481,251.283,269.9128,134.981,324.4458,130.648,145.977,192.273,192.273,211.199,92.79599,149.117,138.726,733.6929,348.6858,49.97499,89.76599,110.717,133.496,154.944,240.814,138.834,85.31799,322.1479,135.586,91.08699,530,56.411,112.851,32.50899,98.532,171.338,52.04599,52.44899
6/21/11,622.762,153.79,1153.365,72.896,409.5198,25.31699,113.07,55.868,2086,51,709.511,548.3848,58.18199,225.715,111.341,26.323,18.702,216.314,18.31,136.178,32.90199,340.0698,86.64099,65.672,175.037,80.78299,42.657,195.498,75.09599,110.057,177.948,249.625,353.6199,311.0139,76.26299,159.964,240.594,269.9299,137.981,324.4458,122.793,140.91,189.027,184.492,211.212,93.79599,142.484,132.973,702.4119,348.7039,49.97499,89.33699,106.292,136.981,150.085,229.67,133.267,85.31799,325.3828,133.245,89.28899,530,53.474,110.383,32.02199,99.87199,168.85,51.062,52.45599
6/22/11,626.011,153.79,1112.892,72.91199,409.5159,26.976,113.352,57.38699,2096.085,51,742.9309,548.366,57.89299,225.718,115.264,28.80499,19.20799,216.696,19.325,143.243,34.39799,340.073,87.15099,65.686,155.023,81.67999,44.23999,202.2,75.59099,110.025,177.94,255.981,353.6018,311.3298,76.27699,159.946,245.512,269.9229,140.461,324.4458,134.578,143.649,184.48,183.597,211.207,93.79599,142.977,135.66,746.5549,348.668,49.97499,89.342,108.981,136.999,153.56,235.031,135.473,76.56,329.575,132.809,89.75999,530,55.452,109.885,33.028,99.82799,168.855,51.57899,52.46899
6/23/11,641.8008,171.99,1121.245,79.27899,411.554,29.961,117.302,60.806,2226.575,53,774.0498,552.3599,58.20499,238.213,128.565,31.28699,21.20399,236.157,20.86099,148.137,35.903,340.105,92.62799,65.695,157.011,88.64299,45.627,217.605,76.08299,113.995,179.273,265.0459,373.543,313.3308,81.295,161.929,262.073,269.9858,146.769,324.4458,149.843,157.533,191.301,190.387,211.254,95.79599,148.937,144.119,786.4019,348.6929,49.97499,100.3,118.338,141.349,163.558,251.81,147.249,92.713,339.252,135.664,91.131,530,57.461,114.08,36.02199,103.809,176.348,51.52899,53.50999
6/24/11,642.125,171.99,1099.828,82.924,411.0398,29.97299,116.971,63.76099,2265.873,53,786.6709,551.355,57.91699,238.216,132.98,32.28,21.20699,241.266,21.299,145.711,37.90599,340.1089,93.14499,66.304,156.5,87.66899,46.17699,216.517,76.07999,114.965,178.934,266.8508,445.9209,312.9839,81.31,161.413,266.0999,269.896,145.795,324.4458,160.179,159.953,192.662,190.383,211.186,94.797,148.925,145.926,810.0178,348.6619,50.97499,104.118,120.588,139.891,166.682,250.934,150.001,100.199,340.646,135.228,91.59499,530,58.49799,113.592,37.52899,104.318,176.352,51.549,54.68399
6/27/11,647.5369,162.89,1063.637,85.23399,411.5269,30.338,117.319,67.75,2281.065,54,812.1819,552.3389,59.855,240.737,139.45,35.26799,21.71599,243.367,23.198,146.259,39.43599,340.1848,95.67,66.83,156.964,88.21899,48.38499,209.445,76.05899,114.874,179.262,266.4849,470.844,311.3098,81.349,161.864,263.054,262,147.852,299,162.732,155.857,192.731,192.728,211.186,96.29599,144.466,144.655,825.2339,348.7009,52,101.79,119.756,143.45,165.416,246.549,148.835,103.696,349.7288,137.171,92.55099,530,59.53699,115.102,38.06099,105.365,168.885,52.077,56.45099
6/28/11,634.1038,162.89,1031.509,82.53,410.522,28.868,115.349,64.838,2202.327,54,770.7329,550.3318,59.56499,238.279,124.241,33.80399,20.22499,223.679,24.226,145.795,38.946,340.2148,95.687,66.84,155.952,87.743,44.54399,200.093,76.05199,113.844,178.595,259.7449,395.9199,309.9768,80.00699,160.847,251.484,262.1809,146.916,299,148.487,152.593,191.41,189.131,211.186,97.795,142.448,138.912,783.8979,348.72,56,106.109,114.891,141.512,160.558,233.851,142.338,100.343,345.418,134.353,89.84698,530,57.338,113.624,37.575,104.895,168.898,51.588,56.95499
6/29/11,614.3799,162.89,990.8728,80.27599,409.5178,27.06599,113.049,60.48499,2152.323,54,747.8308,548.3269,58.10799,238.307,113.929,34.29199,19.23,212.314,19.81299,143.772,37.95399,340.2629,95.21199,66.847,154.939,87.26599,41.03499,198.35,75.54199,111.814,177.931,252.113,321.2178,309.3198,79.10799,159.83,246.17,266.6389,145.983,299,133.283,148.975,189.185,186.452,211.409,96.79399,137.512,137.6,751.429,348.7739,56,103.941,111.357,140.077,157.93,226.741,138.965,99.04399,338.3479,134.374,88.506,530,54.133,110.396,35.59399,104.424,168.915,51.25099,56.96399
6/30/11,589.7629,162.89,986.4248,78.94099,369.573,26.08099,109.769,57.258,1994.754,54,731.1858,545.3198,56.31898,238.288,107.03,35.29199,19.23799,198.441,22.53099,135.827,37.22499,340.2288,92.75499,66.865,153.427,85.29399,38.42899,190.314,75.043,109.783,176.917,245.311,321.0559,306.6179,79.125,158.314,239.011,266.5818,142.067,299,127.848,143.406,186.024,183.746,211.333,96.797,129.558,133.605,724.491,348.6619,52.952,106.119,108.793,137.614,152.963,220.712,132.454,99.049,323.688,133.481,87.60899,530,52.42299,108.925,34.105,102.962,168.908,51.23199,55.98999
7/1/11,569.3499,162.89,957.25,78.5,368.5598,25.42,108.12,56.03999,1932.57,54,710.5198,544.3098,67.87999,238.28,108,34.79999,19.23999,194.84,19.46999,135.82,37.21999,340.22,92.75,66.86,152.91,85.28999,38.42,184.97,75.03999,109.75,176.57,243.97,321.23,305.9299,79.14,157.79,234.55,266.7,142.06,299,133.28,143.42,185.13,182.85,211.42,96.28999,128.04,132.28,714.22,348.5999,52.95,106.12,107.92,137.61,150.75,212.01,129.96,99.04999,323.6799,132,86.25999,530,51.93999,107.69,34.09999,102.96,168.91,51.25999,55.98999
7/4/11,567.533,162.89,941.511,79.45399,368.5659,25.465,107.693,55.61099,1970.166,52,712.2048,544.3159,54.56099,238.338,108.546,35.314,19.25499,200.146,19.448,119.161,37.26799,339.9258,85.37799,66.412,143.831,78.91199,39.269,185.957,75.03999,109.754,174.863,244.966,321.1799,308.8979,79.17799,150.595,235.548,266.6609,135.296,299,137.203,143.486,186.113,183.835,211.395,96.29799,128.048,133.253,721.2808,348.6838,52.952,106.142,108.886,132.828,151.732,213.008,125.511,99.071,313.2288,132.041,86.767,530,52.752,107.925,34.642,97.08699,168.95,51.252,53.53799
7/5/11,581.5999,162.89,978.127,79.00999,367.5278,25.96999,107.807,56.127,2063.536,52,722.4978,543.2898,54.28,238.353,113.967,36.06499,19.258,210,20.43799,119.203,37.28,339.9539,86.40399,66.433,152.367,81.924,40.06599,187.769,75.00999,107.631,176.239,245.442,321.1738,306.5999,75.547,157.23,236.91,266.7078,133.87,299,150.5,143.99,182.515,182.511,211.42,96.295,129.044,134.164,736.8408,348.6948,52.952,106.79,109.787,131.901,153.974,208.113,131.591,96.46599,312.3518,132.059,87.68199,530,53.26099,106.703,35.14999,97.62399,168.961,51.24699,53.55699
7/6/11,586.5508,162.89,975.4529,81.739,368.2578,28.79599,108.71,61.09799,2321.059,52,823.6748,544.022,54.976,238.384,127.77,39.299,20.75099,243.292,21.28099,121.681,39.545,340.011,86.90199,66.428,152.724,83.907,42.44199,194.498,73.27199,107.601,176.49,253.182,360.6428,306.2808,76.46799,157.583,247.67,266.4749,133.874,299,175.161,145.777,184.236,184.25,231.155,96.66299,127.551,139.088,911.5549,348.7688,56,109.178,112.928,130.905,159.77,218.207,134.403,101.136,312.3779,132.98,89.05699,530,56.22899,107.196,37.655,98.605,168.981,54.70999,54.54799
7/7/11,588.5828,162.89,935.7288,79.491,365.2458,29.142,106.069,62.642,2295,52,860.2729,541.0139,55.605,235.383,126.831,40.79599,21.25499,240.069,23.32999,121.721,39.06099,339.4539,88.41299,66.454,162,85.42,42.56099,191.389,71.73399,105.57,175.48,253.173,360.7439,304.2598,75.129,156.065,246.34,266.5649,133.928,299,173.328,144.996,180.626,180.639,231.205,95.16299,123.565,136.875,970.2268,310.3618,56,109.181,111.157,130.959,156.679,215.975,131.923,101.14,312.8689,132.992,88.172,530,57.239,105.209,38.41299,98.64299,167.859,54.69499,55.073
7/8/11,603.5239,162.89,945.5879,79.50699,368.2358,30.28899,108.707,66.96799,2342.403,52,901.1179,544.0068,55.605,235.402,136.078,39.78099,21.75999,250.458,25.50699,121.721,40.03499,339.4819,88.91399,66.453,162,86.42,44.35999,194.536,72.226,106.54,176.477,254.999,495.8489,304.2568,75.142,157.547,250.832,266.6018,133.929,299,203.566,148.183,182.482,181.579,231.228,96.661,123.564,138.217,1020.38,310.3638,56,111.999,111.628,130.96,159.361,219.799,135.054,103.633,312.877,133.009,88.17499,530,58.03,107.438,38.918,98.644,167.883,53.23099,55.573
7/11/11,618.8569,162.89,965.6289,85.448,371.198,36.601,111.008,79.82799,2431.183,52,993.0708,546.9778,56.30099,235.449,159.748,44.25899,23.76199,280.8088,25.50699,124.852,44.06,342.543,95.42999,67.984,162,90.63599,49.168,219.169,72.20099,109.448,177.449,277.5759,525.6628,304.575,82.86299,158.992,276.3569,262.0598,136.012,299,248.825,156.508,193.826,192.923,231.228,98.11699,124.015,149.4,1087.431,310.3599,58,101.79,119.703,133.044,170.548,234.599,145.052,95.7,318.6128,135.936,91.39099,530,62.297,110.419,41.93999,102.296,170.42,51.70299,56.60699
7/12/11,630.6958,162.89,987.1609,85.91699,373.1848,38.76299,114.307,81.85399,2517.836,55,1003.964,548.9678,58.81599,235.485,153.434,47.74599,26.25699,258.7129,30.01799,129.47,47.06499,345.0559,101.858,70.455,155.142,93.952,51.633,216.971,73.7,111.416,178.133,277.6958,488.0349,305.585,83.78499,159.973,277.7439,262.1079,142.392,299,240.489,153.724,196.138,193.87,231.228,99.14999,126.542,149.888,1071.72,310.3989,58,121.555,119.287,138.941,168.805,234.644,141.985,112.982,323.4868,136.947,90.95499,530,68.22099,112.701,49.16899,108.413,170.453,51.19299,59.08299
7/13/11,624.7749,162.89,988.6929,84.571,373.1719,38.446,114.311,79.92099,2544.246,55,1067.353,548.9578,57.461,235.516,144.627,46.76599,23.00499,247.965,29.03,127.537,45.09399,345.106,100.402,70.463,155.128,91.323,50.465,214.758,73.19099,113.385,178.135,277.7039,488.0769,305.261,83.797,159.954,272.8428,262.0398,138.019,299,234.129,149.616,193.447,193.455,231.228,99.14699,125.542,146.349,1072.455,310.4258,58,108.75,113.973,135.051,164.834,231.294,139.192,101.79,323.5168,137.419,90.51999,530,65.76799,112.703,45.20399,104.799,170.485,50.70299,59.08899
7/14/11,630.429,162.89,988.3328,85.03699,374.1599,38.476,115.646,80.97198,2572.078,55,1083.405,549.949,56.97299,235.527,150.09,46.80199,23.004,259.9568,29.032,126.812,46.103,345.1169,98.94499,70.475,155.614,89.502,50.631,216.111,73.18599,113.355,178.462,278.167,488.0569,305.25,83.81,160.436,270.5129,261.9519,138.046,299,239.725,148.797,193.464,193.471,231.228,97.646,125.056,147.697,1083.642,299.4568,58,120.145,114.881,135.077,165.742,229.519,139.522,111.501,325.2878,137.433,90.084,530,65.99199,113.705,45.217,103.718,170.504,55.19199,59.09999
7/15/11,630.428,162.89,985.2449,85.50499,375.1489,41.76799,116.302,80.97198,2618.454,55,1119.049,550.9409,68.98999,238.039,165.248,50.15799,24.77299,285.845,30.06,125.35,49.57599,346.8818,97.978,70.501,156.1,89.03699,53.53299,218.318,73.18399,114.324,178.462,282.21,487.9849,305.8879,85.62999,160.918,274.4858,266.6648,139.55,299,261.6858,150.996,193.459,193.467,276.021,98.146,127.526,149.94,1134.22,301.3909,58,120.141,116.671,136.098,167.97,233.295,141.084,111.501,326.688,137.02,90.75899,530,68.269,113.956,47.69899,103.255,168.434,56.67599,59.127
7/18/11,636.0989,171.99,996.3428,89.17799,378.1118,45.09698,119.007,80.97198,2770.9,57,1191.028,553.9128,69.657,239.533,176.639,52.24699,26.77599,319.7019,32.05499,128.858,55.57999,350.1118,100.494,70.518,157.559,91.05199,60.368,226.035,77.00099,118.231,178.462,289.9839,490.5859,304.8938,89.29099,162.362,287.5388,266.574,142.082,299,280.9458,153.499,198.96,198.079,276.0029,99.63799,126.022,156.694,1194.868,303.9448,58,122.535,119.407,138.631,172.061,241.902,145.506,114.878,331.1299,139.877,91.04599,530,71.76799,116.704,49.23399,105.763,179.541,56.655,60.14099
7/19/11,627.9468,171.99,993.9099,85.11299,377.0989,43.62799,117.03,88.89,2771.018,60,1191.158,552.9038,58.63699,239.533,162.399,50.267,25.78,292.125,31.575,130.836,53.10999,350.1118,102.001,70.531,157.045,91.56099,65.17699,222.687,74.99199,116.2,179.435,288.1938,490.5908,305.5408,88.862,161.844,283.5618,266.5989,143.106,299,258.2888,156.329,199.469,196.307,276.0068,99.13699,126.523,155.375,1195.061,301.929,60,123.769,117.642,139.655,168.08,238.344,141.788,116.065,334.554,137.019,90.14899,530,65.38699,115.464,47.25099,107.76,181.609,53.196,60.15399
7/20/11,623.4709,171.99,997.96,87.39799,375.0869,40.17699,116.055,80.56898,2637.521,58,1088.574,550.8948,58.03799,239.533,150.124,46.31599,22.297,277.3008,31.575,128.576,49.153,350.1118,100.035,70.535,156.031,89.39899,55.30299,220.749,72.965,113.169,178.854,284.1948,515.49,305.667,88.433,160.825,274.6938,266.564,141.176,299,239.544,154.032,198.621,192.269,276,103.193,127.54,150.508,1121.888,299.9888,60,121.8,114.555,137.724,164.558,234.367,138.662,111.36,328.0918,134.161,89.70699,530,62.446,114.233,42.29199,107.2,181.609,52.7,60.15399
7/21/11,603.6748,171.99,980.5579,84.687,372.074,37.71899,112.402,76.668,2290.223,56,951.3599,547.8848,57.74599,239.533,126.554,47.30099,21.799,246.698,26.155,123.98,46.66199,350.1118,97.07799,70.552,154.517,89.118,51.11099,210.479,72.46599,112.138,178.854,275.6099,450.262,303.959,88.44699,159.307,265.3049,262.1548,138.242,299,208.937,150.39,196.34,193.175,276,99.245,120.083,143.429,940.7458,299.9578,60,128.119,111.913,135.274,161.016,221.646,133.707,117.805,324.4978,131.832,83.38499,530,59.967,111.867,39.80699,104.338,181.609,54.211,58.681
7/22/11,602.0398,171.99,968.678,84.70299,369.563,38.05499,110.905,76.64799,1827.389,55,871.0049,545.377,54.99399,238.601,127.542,46.83299,20.81099,237.517,25.67799,121.052,45.68199,349.2019,94.11899,70.559,153.253,86.16399,50.15399,197.09,72.45499,109.108,177.006,272.876,450.271,303.6379,87.558,158.038,259.4868,262.198,134.851,299,206.889,149.429,191.825,189.557,276,99.993,120.078,142.537,836.1619,298.9219,60,125.944,111.47,131.867,162.783,211.828,133.715,113.455,323.158,129.953,82.03899,530,58.504,110.621,39.31599,101.386,180.673,53.239,58.189
7/25/11,594.8398,171.99,985.5098,85.61299,371.5239,42.72299,112.902,89.50699,1777.323,55,901.8298,547.3469,65.989,235.744,139.363,54.28699,27.79799,266.7119,28.159,122.577,52.68799,349.2019,94.16899,70.592,154.211,87.19899,59.58499,199.315,73.43599,112.013,177.657,275.1509,450.25,304.615,87.558,158.982,263.6418,262.094,134.42,299,227.313,153.169,194.176,194.184,276,102.457,123.053,146.61,929.1548,298.9219,60,125.944,113.318,131.951,169.564,215.08,136.258,113.455,325.5388,130.853,83.433,530,63.49199,112.495,43.83499,102.922,180.673,56.70499,58.21999
7/26/11,589.8708,171.99,977.8088,85.61299,372.511,43.04599,112.572,90.52299,1781.293,55,884.875,548.3369,55.79999,235.744,139.858,56.73399,27.79799,260.4868,29.15599,123.064,52.189,349.2019,94.185,70.603,154.697,87.81,59.586,195.829,73.42999,111.982,177.985,277.4258,450.2578,304.2739,87.558,153.927,263.5828,262.1309,133.962,299,220.653,154.928,198.726,194.184,276,102.456,121.961,145.712,928.2349,298.9219,60,125.944,113.758,131.978,169.124,213.688,135.008,113.455,325.3708,131.303,83.433,530,62.54199,112.152,44.33499,103.96,180.673,57.08099,58.23
7/27/11,596.6729,153.79,971.3989,85.15799,373.4978,43.56799,113.714,91.56699,1802.417,55,850.9778,549.3259,55.81,235.744,143.353,56.752,28.30399,268.429,27.28,119.654,53.209,349.2019,92.217,68.137,155.183,86.239,60.07899,195.008,70.91299,111.95,178.315,275.1509,676.2629,304.605,87.558,154.889,267.2568,262.0469,132.506,299,235.94,155.497,198.726,196.004,276,102.954,122.366,146.218,928.2349,298.9219,60,125.944,113.806,130.037,166.499,211.094,134.08,113.455,323.261,131.303,83.433,530,63.52399,112.405,44.851,102.469,175.673,62.01099,58.239
7/28/11,591.375,153.79,959.1729,85.15799,371.4858,44.39,112.385,93.99899,1800.624,55,797.0339,547.3179,56.62599,235.744,147.252,65.17,27.80499,276.7058,30.161,120.117,54.44099,349.2019,90.741,69.144,154.169,85.84,68.321,193.651,69.42299,110.919,177.65,274.3979,685.6689,303.615,87.558,152.852,268.147,262.158,132.538,299,245.383,154.532,198.726,196.004,276,101.462,120.37,144.422,906.7319,298.9219,60,128.353,112.038,130.068,162.932,211.094,131.577,102.66,322.2058,131.303,83.433,530,64.05099,111.034,44.853,101.998,175.673,65.00099,58.24399
7/29/11,593.1069,153.79,961.7488,87.07399,371.4749,45.56299,112.556,96.45,1825.4,55,795.4109,547.3098,56.62599,235.744,160.074,77.97099,29.799,298.24,37.64499,120.196,56.683,349.2019,90.75699,68.656,154.155,86.26999,63.07399,195.484,69.911,110.888,177.644,280.3379,710.616,303.606,89,152.815,275.7598,252.532,132.565,299,260.5859,154.123,200.143,196.459,276,101.461,120.618,148.469,906.7329,298.9219,60,117.45,112.062,129.595,168.672,213.805,133.192,102.66,323.325,132.412,83.433,530,65.058,112.128,48.825,101.515,175.673,61.92599,58.25499
8/1/11,583.417,153.79,952.2048,85.709,370.4348,45.10999,111.562,98.46399,1826.646,55,810.3809,546.2798,56.056,235.744,163.003,78.96799,30.79099,311.637,34.215,119.273,57.26199,349.2019,89.812,68.682,153.612,85.81599,62.821,195.039,69.41299,108.793,177.322,278.063,735.8308,303.6528,89,151.701,274.8699,252.34,130.684,299,276.4619,154.156,197.449,195.636,276,100.464,119.866,146.709,915.8569,298.9219,60,117.45,112.062,127.714,167.448,213.805,133.695,116.962,318.5999,132.412,82.98299,530,65.627,108.888,49.87399,100.58,173.479,54.004,58.27599
8/2/11,588.0068,153.79,948.6128,88.03899,370.4219,47.08099,112.552,107.366,1830.139,56,834.8918,546.2688,56.57899,234.835,179.213,81.448,30.793,332.2048,36.28099,121.189,61.202,356.4158,92.32199,69.7,153.598,88.21899,58.81,200.907,69.931,108.761,177.281,284.8699,773.3979,303.5518,89,151.663,283.407,252.628,132.702,299,296.3899,157.805,199.293,197.481,276,100.953,121.355,149.876,956.9468,298.9219,60,133.106,114.355,129.732,170.157,221.901,134.144,124.026,320.6089,132.862,82.98299,530,68.59999,109.383,55.84,102.397,173.479,56.922,58.29799
8/3/11,596.3628,153.79,948.5918,90.31999,372.4099,48.077,114.224,113.795,1846.53,58,845.3198,547.428,67.588,235.93,184.224,80.97099,36.963,350.1658,44.02199,124.827,62.24599,356.4158,96.28699,67.71,154.584,91.87299,66.799,209.503,70.41699,108.73,177.98,294.0288,798.8069,303.6428,90.41699,153.625,303.6528,252.303,136.165,299,305.6548,160.717,204.804,201.201,276,102.443,122.362,160.132,955.9319,298.9219,60,139.862,118.392,133.196,172.896,234.523,137.635,127.418,325.8408,134.212,84.33299,530,68.13199,111.384,59.37,105.718,173.479,55.76199,57.54399
8/4/11,629.5798,153.79,981.0139,93.043,380.396,50.88899,123.809,117.23,1853.59,58,839.8289,551.4338,55.58899,238.235,194.008,80.96799,36.961,364.0078,45.062,122.781,62.241,366.4739,94.82899,67.726,158.569,89.83499,69.66299,224.204,73.875,117.698,180.622,309.5808,823.3589,304.5859,96.30199,161.587,331.939,252.487,134.702,299,325.4058,177.426,214.729,207.943,276,112.313,131.674,172.533,945.532,311.7158,60,126.15,123.275,132.219,185.244,250.856,145.667,131.153,326.3499,136.743,85.39099,530,68.15399,121.318,60.351,104.605,183.346,55.27599,57.56099
8/5/11,668.2798,153.79,1021.41,95.31898,387.3848,52.55299,130.001,118.254,1832.317,58,776.4819,554.9658,56.823,243.352,196.703,80.98599,37.81099,341.1729,47.48199,129.14,64.75499,366.4739,104.266,83.612,162.055,99.765,80.34399,237.669,74.825,126.666,182.963,331.6348,824.3118,309.9429,96.30199,184.274,352.345,252.049,145.067,299,327.178,192.648,221.543,214.756,276,116.818,141.194,181.547,898.5408,311.7158,60,134.85,128.665,141.6,198.712,253.306,155.982,117.45,336.6189,138.16,87.22198,530,68.659,125.839,61.87799,117.977,188.414,54.77699,71.01399
8/8/11,733.7988,153.79,1088.026,101.69,403.3469,55.16399,149.192,134.765,1811.992,61,745.5139,563.0078,58.28699,245.689,198.805,78.95699,37.80099,281.1589,45.092,128.742,66.66199,366.4739,105.311,88.655,170.013,100.329,80.42999,246.034,90.745,137.571,188.247,342.6479,824.094,314.5029,104.064,192.217,367.2578,252.733,148.122,299,278.0479,196.306,230.44,222.75,276,135.967,162.964,189.035,834.657,348.4319,60,155.604,137.563,145.189,210.618,257.2839,168.786,134.85,351.4829,141.549,89.52699,530,69.74899,148.328,63.32199,119.547,198.224,55.22099,70.55699
