Name,ARGENTINE REPUBLIC SNR CR14 10Y $ - CDS PREM. MID,BQ CENTE DE TUNISIE SNR CR14 10Y E - CDS PREM. MID,BOLIVARIAN REP VENA SNR CR14 10Y $ - CDS PREM. MID,CZECH REPUBLIC SNR CR14 10Y E - CDS PREM. MID,DOMINICAN REPUBLIC SNR CR14 10Y $ - CDS PREM. MID,FEDERAL REP GERMANY SNR CR 10Y E - CDS PREM. MID,"BRAZIL, REPUBLIC OF SNR CR14 10Y E - CDS PREM. MID",FRANCE (GOVERNMENT) SNR CR 10Y E - CDS PREM. MID,HELLENIC REPUBLIC SNR CR 10Y E - CDS PREM. MID,HK SPECIAL ADM REGN SNR CR14 10Y $ - CDS PREM. MID,IRELAND SNR CR 10Y E - CDS PREM. MID,JAMAICA SNR CR14 10Y $ - CDS PREM. MID,JAPAN SNR CR 10Y Y - CDS PREM. MID,KINGDOM OF BAHRAIN SNR CR14 10Y $ - CDS PREM. MID,KINGDOM OF BELGIUM SNR CR 10Y E - CDS PREM. MID,KINGDOM OF DENMARK SNR CR 10Y E - CDS PREM. MID,KINGDOM OF NORWAY SNR CR 10Y $ - CDS PREM. MID,KINGDOM OF SPAIN SNR CR 10Y E - CDS PREM. MID,KINGDOM OF SWEDEN SNR CR 10Y E - CDS PREM. MID,KINGDOM OF THAILAND SNR CR14 10Y $ - CDS PREM. MID,KINGDOM OF NETH. SNR CR 10Y $ - CDS PREM. MID,REPUBLIC OF LEBANON SNR CR14 10Y $ - CDS PREM. MID,MALAYSIA SNR CR14 10Y E - CDS PREM. MID,NEW ZEALAND GVT SNR MR 10Y $ - CDS PREM. MID,ORIENTAL REP URUGUAY SNR CR14 10Y $ - CDS PREM. MID,PEOPLES REP OF CHINA SNR CR14 10Y $ - CDS PREM. MID,REPUBLIC OF AUSTRIA SNR CR 10Y E - CDS PREM. MID,REPUBLIC OF BULGARIA SNR CR14 10Y E - CDS PREM. MID,REPUBLIC OF CHILE SNR CR14 10Y E - CDS PREM. MID,REPUBLIC OF COLOMBIA SNR CR14 10Y E - CDS PREM. MID,REP OF COSTA RICA SNR CR14 10Y $ - CDS PREM. MID,REPUBLIC OF CROATIA SNR CR14 10Y E - CDS PREM. MID,REPUBLIC OF CYPRUS SNR CR 10Y E - CDS PREM. MID,REP OF EL SALVADOR SNR CR14 10Y $ - CDS PREM. MID,REPUBLIC OF ESTONIA SNR CR14 10Y E - CDS PREM. MID,REP OF GUATEMALA SNR CR14 10Y $ - CDS PREM. MID,HUNGARY SNR CR14 10Y E - CDS PREM. MID,REPUBLIC OF ICELAND SNR CR 10Y E - CDS PREM. MID,REP OF INDONESIA SNR CR14 10Y E - CDS PREM. MID,REPUBLIC OF IRAQ SNR CR14 10Y $ - CDS PREM. MID,REPUBLIC OF ITALY SNR CR 10Y E - CDS PREM. MID,REP OF KAZAKHSTAN SNR CR14 10Y E - CDS PREM. MID,REPUBLIC OF LATVIA SNR CR14 10Y E - CDS PREM. MID,REP OF LITHUANIA SNR CR14 10Y E - CDS PREM. MID,REPUBLIC OF MALTA SNR CR14 10Y $ - CDS PREM. MID,REPUBLIC OF PANAMA SNR CR14 10Y E - CDS PREM. MID,REPUBLIC OF PERU SNR CR14 10Y E - CDS PREM. MID,REPUBLIC OF POLAND SNR CR14 10Y E - CDS PREM. MID,REPUBLIC OF PORTUGAL SNR CR 10Y E - CDS PREM. MID,REPUBLIC OF SERBIA SNR CR14 10Y $ - CDS PREM. MID,REP OF SINGAPORE SNR CR14 10Y $ - CDS PREM. MID,REPUBLIC OF SLOVENIA SNR CR14 10Y E - CDS PREM. MID,REP OF SOUTH AFRICA SNR CR14 10Y E - CDS PREM. MID,REP OF PHILIPINES SNR CR14 10Y E - CDS PREM. MID,REPUBLIC OF TURKEY SNR CR14 10Y E - CDS PREM. MID,ROMANIA SNR CR14 10Y E - CDS PREM. MID,GOVT OF RUSSIA SNR CR14 10Y E - CDS PREM. MID,SLOVAK REPUBLIC SNR CR14 10Y E - CDS PREM. MID,GOVT OF VIETNAM SNR CR14 10Y $ - CDS PREM. MID,STATE OF ISRAEL SNR CR14 10Y E - CDS PREM. MID,STATE OF QATAR SNR CR14 10Y E - CDS PREM. MID,UKRAINE SNR CR14 10Y SF - CDS PREM. MID,UK AND NI SNR CR 10Y E - CDS PREM. MID,UNITED MX STATES SNR CR14 10Y $ - CDS PREM. MID,REPUBLIC OF FINLAND SNR CR 10Y $ - CDS PREM. MID,REPUBLIC OF KOREA SNR CR14 10Y $ - CDS PREM. MID,KINGDOM OF MOROCCO SNR CR14 10Y $ - CDS PREM. MID,USA (GOVERNMENT) SNR CR 10Y E - CDS PREM. MID,COMMONWEALTH OF AU SNR MR 10Y $ - CDS PREM. MID
2/2/2010,908.376,100,910.8325,102,353.6853,31.94397,161.0102,57.88501,338.6851,60,135.8278,810.8643,99,185,67.74362,29.93999,20.01253,117.967,45.23451,131,39.92099,260,122,NA,212.453,102,69.06,249,75.28497,182.2834,203.0241,247,126.8487,275.0271,140,302.9839,263,612.6079,232,504.7998,110.9195,227,435,255,126.8487,163.0283,156.9389,152,147.061,430,40,79,179,223,209,258,205,90,295,139,120,764,82.0719,157.8272,35.96365,120,160,49.70499,59
2/3/2010,944.8489,100,933.7202,101,354.6853,33.42998,162.0102,57.85425,341.9172,60,140.8492,811.8643,95,185,67.77211,29.93999,21.01367,134.0761,44.12401,129,40.95399,260,120,NA,221.7265,101,69.06,243,78.28497,185.2834,204.0241,252,127.1159,263.0134,140,276.9919,264,612.5095,235,504.7998,119.9897,224,430,258,127.1159,164.0283,157.9389,150,178.525,430,40,79,176,226,209,258.5,206,91,295,135,120,774,86.02887,159.4136,35.97243,119,160,51.65999,59
2/4/2010,983.7739,100,961.5974,104,360.6853,37.86699,168.0102,63.77007,362.3103,60,148.8236,817.8643,97,200,74.73026,29.93999,24.00345,149.9072,50.29936,129,44.90599,265,120,NA,224.7265,101,69.06,258,84.28497,190.2834,210.0241,257,127.1159,266.0134,145,279.9919,272,612.5081,235,504.7998,137.8265,243,440,273,127.1159,171.0283,163.9389,165,200.681,430,40,81,184,226,217,276,215,93,295,138,123,809,97.97672,165.4136,39.89532,126,160,64.35899,59
2/5/2010,999.657,115,965.8181,108,365.6853,38.91298,173.0102,62.86667,347.4866,80,146.8096,822.8643,107,205,73.72141,38.8864,24.00117,145.0484,50.19849,150,47.88499,265,136,NA,227.2265,109,79.0078,268,89.28497,194.2834,215.0241,262,127.1159,269.5134,165,282.4919,282,612.7166,250,504.7998,138.9783,249,475,305,127.1159,178.0283,170.9389,173,200.943,430,40,96,193,241,224,279.5,224,103,310,152,125,849,94.00452,168.4136,40.92633,142,160,64.43399,59
2/8/2010,1024.222,115,975.8655,112,364.6853,40.95998,172.0102,67.94695,368.7039,80,151.9503,821.8643,102,205,80.80904,38.93407,24.00145,155.2054,50.10204,150,48.935,269,136,NA,231.7265,109,80.00186,288,88.28497,193.2834,214.0241,277,127.1159,270.0134,165,281.9919,286,602.4436,257,504.7998,143.0768,253,470,300,127.1159,177.0283,171.9389,176,211.298,430,40,90,199,245,225,301,224,103,310,143,125,864,94.00269,172.4136,40.96262,142,160,62.45699,59
2/9/2010,1014.49,115,965.1821,106,370.6853,40.92099,178.0102,67.87691,316.425,85,140.8952,827.8643,105,205,84.72832,38.93407,24.00308,133.0893,49.15326,152,50.89999,269,144,NA,234.7265,113,80.00186,288,93.28497,200.2834,220.0241,277,127.1159,259.0134,165,284.9919,280,602.3091,271,504.7998,122.0114,244,480,305,127.1159,186.0283,177.9389,168,180.873,430,40,91,187,255,221,294.5,218,103,320,137,125,884,88.02881,168.9136,40.9366,151,160,66.44398,66
2/10/2010,1009.49,115,962.6821,106,370.6853,48.92099,171.5051,67.87691,316.425,85,140.8952,827.8643,105,205,84.72832,38.93407,24.00308,133.0893,49.15326,152,50.89999,269,144,NA,234.7265,113,80.00186,288,93.28497,200.2834,220.0241,277,127.1159,259.0134,165,284.9919,280,602.3091,271,504.7998,122.0114,244,480,305,127.1159,186.0283,177.9389,168,190.873,430,40,91,187,255,221,293.5,211.75,103,320,137,125,884,88.02881,165.9136,40.9366,151,160,51.64,66
2/11/2010,977.5869,115,935.9695,99,357.6853,40.853,163.0051,65.92096,296.001,73,132.9303,814.8643,96,205,74.79573,41.81848,24.00589,120.0758,45.14578,137,47.922,253,132,NA,228.2265,99,66.0435,263,80.28497,189.2834,207.0241,262,142.7719,262.5134,150,278.4919,257,561.4209,246,504.7998,115.0193,225,470,284,142.7719,173.0283,164.9389,151,175.853,430,40,86,173,234,211,274.5,200.75,95,320,133,125,884,83.04453,155.9136,40.89177,133,160,51.64,60
2/12/2010,1004.967,115,947.6616,103,354.6853,40.37598,163.5051,65.30295,302.6328,73,136.7673,811.8643,95,205,74.76297,41.89229,24.00284,121.9832,45.17801,135,49.842,253,132,NA,226.7265,99,66.0435,273,77.28497,185.2834,204.0241,267,141.8851,261.5134,150,276.9919,268,561.3931,238,504.7998,115.0028,231,478,291,141.8851,171.0283,162.9389,158,169.564,430,40,86,187,226,217,283,209.75,97,310,133,125,889,90.03255,155.9136,40.9409,131,160,56.54599,60
2/15/2010,993.9348,115,938.3232,103,354.6853,40.42598,162.0102,64.89081,300.9998,73,135.8847,811.8643,96,205,73.76085,40.89369,23.00603,120.0509,42.19514,135,47.903,253,132,NA,213.453,99,66.0435,273,77.28497,185.2834,204.0241,267,141.9169,253.0273,150,303.9839,268,561.3826,238,504.7998,112.9992,231,478,291,141.9169,171.0283,162.9389,158,168.721,430,40,86,187,226,217,284,210,97,310,133,125,889,90.02222,154.8272,38.94643,131,160,54.60399,60
2/16/2010,1029.784,115,954.0884,103,352.6853,40.42598,160.5051,63.89449,325.3137,73,136.884,809.8643,99,205,73.76215,40.89426,23.00597,123.0565,42.19398,135,47.90399,263,132,NA,225.7265,99,66.0435,273,75.28497,183.2834,202.0241,263,141.9106,248.0136,150,275.9919,266,561.3835,238,504.7998,117.9756,227,480,291,141.9106,169.0283,160.9389,156,164.685,430,40,86,187,226,218,282,207.75,97,310,133,125,884,89.02411,152.9136,38.94675,131,160,54.58499,60
2/17/2010,1017.904,115,950.3367,103,348.6853,39.97699,159.5051,62.97905,325.7917,73,131.9997,805.8643,71,205,71.87222,40.9436,23.00169,123.0565,42.08635,135,47.95299,263,132,NA,223.7265,99,66.0435,273,71.28497,184.2834,198.0241,263,141.2878,248.0136,140,273.9919,263,561.4922,245,504.7998,112.9814,223,495,291,141.2878,163.0283,159.9389,152,155.437,430,40,86,178,233,207,284,201.75,97,320,136,125,884,87.02237,151.9136,38.97678,131,160,54.577,60
2/18/2010,1013.8,115,953.6699,103,348.6799,39.883,160.01,62.96999,325.7898,73,131.99,805.8599,71,205,71.87,40.93999,23,123.0565,42.07999,135,47.95,263,132,NA,207.45,99,66.0435,273,71.28,184.28,198.02,263,141.28,251.02,140,297.98,263,561.49,245,504.7998,112.98,223,495,291,141.28,163.02,159.93,152,155.23,430,40,86,178,233,207,283,200,97,320,136,125,884,87.01999,152.82,38.96999,131,160,54.56999,60
2/19/2010,1026.286,115,968.7659,98,348.6853,38.88399,155.0051,60.8252,315.6074,73,130.7943,805.8643,71,205,71.71132,38.85863,22.01543,112.9462,42.30112,130,47.855,263,129,NA,223.7265,98,66.0435,264,72.28497,179.2834,198.0241,257,142.5284,248.5136,150,273.9919,251,561.2678,245,504.7998,110.9098,217,485,291,142.5284,164.0283,156.9389,144,148.193,430,40,86,173,233,208,277,196.75,97,325,137,125,884,87.04883,146.9136,39.91089,130,160,50.657,58
2/22/2010,1022.087,115,963.2622,96,344.6853,37.98099,153.0051,59.98427,315.4917,68,124.0043,801.8643,71,205,70.92061,37.95328,22.0023,112.9462,41.08217,125,44.961,263,122,NA,221.7265,93,66.0435,264,76.28497,175.2834,194.0241,257,141.2501,245.5136,150,271.9919,245,499.9976,235,504.7998,109.0035,213,485,291,141.2501,158.0283,150.9389,140,143.403,430,40,86,171,225,209,276.5,195.25,92,320,137,125,839,84.02034,143.4136,38.9783,124,160,50.63699,55
2/23/2010,1122.462,115,995.0701,102,346.6853,37.87,156.5051,60.79305,328.6482,68,126.7715,803.8643,71,205,71.66939,38.84018,22.009,113.9209,42.19292,120,45.849,263,117,NA,222.7265,93,66.0435,264,78.28497,180.2834,196.0241,252,141.9018,247.0136,138,272.9919,247,499.9978,235,504.7998,112.8805,221,485,291,141.9018,161.0283,155.9389,141,147.137,430,40,86,174,225,213,277,198.25,92,320,134,125,839,85.56621,145.9136,38.94701,121,160,50.629,54
2/24/2010,1118.749,115,981.1152,102,346.6853,38.89899,156.5051,63.33936,342.3162,68,132.8195,803.8643,71,205,74.22977,40.86095,22.004,113.9209,42.10901,120,47.87,269,120,NA,222.7265,96,66.0435,263,78.28497,179.2834,196.0241,257,141.4072,247.0136,140,272.9919,246,499.9978,235,504.7998,119.8932,222,485,300,141.4072,161.0283,155.9389,142,157.266,430,40,84,175,225,213,276,196.25,92,320,135,115,839,88.53534,146.4136,38.92645,124,160,50.59499,54
2/25/2010,1066.768,115,975.7361,102,349.6853,38.909,159.0102,63.35793,351.3264,68,132.7813,806.8643,71,205,74.25385,40.87192,23.01044,128.9077,42.24271,135,47.881,269,120,NA,208.453,96,66.0435,263,81.28497,180.2834,199.0241,257,142.1908,250.0273,140,298.9839,250,499.9978,233,504.7998,124.8487,222,490,300,142.1908,162.0283,156.9389,142,160.225,430,40,84,177,223,214,273,197,95,322,136,114,839,88.54024,149.8272,38.93309,126,160,51.59698,54
2/26/2010,1040.914,115,941.3132,99,341.6853,36.94498,152.0051,60.41779,330.1274,68,124.8605,798.8643,71,205,69.8381,37.88463,22.00787,116.9648,40.18047,134,43.92799,272,120,NA,220.2265,95,66.0435,254,73.28497,175.2834,191.0241,248,141.7904,247.0136,135,270.4919,243,459.0662,228,504.7998,115.9236,217,475,290,141.7904,161.0283,155.9389,138,147.331,430,40,84,172,218,205,263.5,189.25,93,322,136,114,804,83.08667,144.4136,38.95227,124,160,50.63599,54
3/1/2010,976.417,115,930.7302,97,341.6853,35.94199,151.0051,54.92113,309.9155,68,122.9173,798.8643,71,205,69.82407,37.90974,22.00882,113,40.19678,132,43.922,272,117,NA,220.2265,92,66.0435,238,79.28497,172.2834,191.0241,237,141.8812,245.0136,130,270.4919,237,459.0781,219,504.7998,111.963,217,470,285,141.8812,157.0283,151.9389,133,139.231,430,40,84,165,209,198,256.5,181.75,90,310,135,114,794,84.04361,141.4136,36.95531,119,160,50.63499,54
3/2/2010,962.6318,115,925.063,93,338.6853,28.97197,149.0051,51.94791,288.0686,68,110.9616,795.8643,71,205,60.88474,34.93515,22.00674,98.97949,37.16943,134,40.94499,271,116,NA,218.7265,91,66.0435,238,76.28497,173.2834,188.0241,237,121.7722,243.0136,125,268.9919,227,438.583,219,504.7998,95.9847,207,445,270,121.7722,153.0283,147.9389,127,118.054,430,40,81,157,209,195,250.5,177.75,88,310,133,110,744,81.0461,140.9136,32.97577,119,160,45.69699,54
3/3/2010,975.2249,120,936.4919,92,339.6853,28.978,149.5051,45.97037,275.9211,68,105.9803,796.8643,71,205,62.89792,33.94722,20.50783,98.98502,35.14589,133,40.95399,271,116,NA,219.2265,91,66.0435,231,77.28497,173.2834,189.0241,237,121.6122,244.5136,125,269.4919,221,438.7573,213,504.7998,90.98987,202,445,275,121.6122,156.0283,150.9389,126,116.063,430,40,81,155,207,190,243.5,171.25,83,310,132,110,699,76.05675,138.9136,32.97989,117,160,44.715,54
3/4/2010,973.147,120,938.1045,89,339.6853,29.478,148.0051,46.95598,287.5454,68,107.9532,796.8643,53,205,61.89478,33.95148,20.50664,91.9922,35.15536,133,38.963,271,114,NA,219.2265,89,43.61111,226,81.28497,174.2834,189.0241,232,121.5317,243.5136,115,269.4919,222,428.5347,212,504.7998,89.99075,192,435,280,121.5317,154.0283,148.9389,122,106.045,430,40,79,158,206,192,240,171.25,81,310,130,105,712,76.05608,137.4136,24.99994,115,160,44.70499,54
3/5/2010,956.344,120,919.9329,89,335.6853,29.467,145.5051,46.00377,281.114,68,105.9378,792.8643,53,205,59.87215,33.9386,19.99466,89.00545,34.18111,128,38.952,266,106,NA,220,83,43.61111,213,77.28497,169.2834,185.0241,232,121.7717,241.0136,115,267.4919,215,428.5854,206,504.7998,88.98943,193,435,280,121.7717,149.0283,143.9389,120,105.024,430,40,76,153,200,184,236,164.75,81,305,130,105,712,74.00986,133.9136,29.98473,107,125,44.70299,47
3/8/2010,957.8669,120,898.6211,84,331.6853,28.47098,141.0051,45.94243,263.9106,68,105.9402,788.8643,53,205,56.90572,31.95609,20.01117,86.99582,33.17502,123,37.95599,258,101,NA,210,79,43.61111,209,73.28497,165.2834,181.0241,217,121.7686,229.5136,115,260.4919,205,413.239,196,504.7998,81.00751,186,440,275,121.7686,151.0283,140.9389,116,97.01999,430,40,75,149,192,178,226.5,157.75,78,290,130,105,712,70.07625,129.9136,25.99803,98,125,38.78699,44
3/9/2010,955.7349,120,885.1563,84,330.6853,25.47197,140.5051,43.93451,271.7837,68,103.9298,787.8643,53,205,57.8588,31.93741,20.01466,87.98996,33.21591,123,35.95999,258,100,NA,210,82,43.61111,204,78.28497,164.2834,180.0241,208,121.9743,228.0136,115,249.992,205,413.333,197,504.7998,83.00627,188,440,270,121.9743,148.0283,137.9389,120,99,430,40,75,149,193,179,221,155.75,78,285,130,100,689,71.10416,129.4136,26.99344,99,125,38.784,42
3/10/2010,930.9919,120,860.0452,79,331.6853,21.48499,140.5051,43.90923,261.6685,68,98.94487,788.8643,53,205,51.87157,28.95021,19.01793,78.5217,30.22977,123,35.959,258,99,NA,200.2265,82,43.61111,194,85.28497,166.2834,181.0241,197,121.9901,229.5136,100,250.492,195,398.0425,200,504.7998,76.02921,180,400,245,121.9901,151.0283,140.9389,110,88,430,40,66,143,196,177,211.5,150.25,68,283,126,100,659,69.1306,126.9136,26.99333,101,125,38.795,42
3/11/2010,937.5378,120,857.7715,79,332.6853,21.98499,140.0051,41.93497,276.929,54,100.9409,789.8643,53,205,51.88678,28.95021,19.01456,78.5217,30.19484,116,35.967,258,91,NA,200.7265,77,43.61111,194,86.28497,165.2834,182.0241,197,121.813,239.0136,100,250.992,195,397.9998,191,504.7998,81.01241,180,400,245,121.813,150.0283,139.9389,106,99.97899,430,40,66,143,187,178,211,148,68,275,126,100,626,69.11641,124.9136,26.99414,93,125,38.80099,42
3/12/2010,924.2908,120,846.5547,72,329.6853,21.98099,140.5051,41.92096,276.7739,53,100.9255,786.8643,53,205,51.86449,28.95021,19.0195,84.00218,30.24538,116,35.95699,252,92,NA,199.2265,79,43.61111,189,83.28497,160.2834,179.0241,192,122.0594,237.5136,97,249.492,189,398.0762,193,504.7998,80.01277,175,375,225,122.0594,145.0283,136.9389,105,97.98199,430,40,56,138,188,177,204,145.75,58,295,126,100,620,67.10956,125.4136,26.99251,94,125,36.81699,42
3/15/2010,925.825,120,846.5547,72,329.6853,21.48198,140.5051,41.92096,276.7739,53,100.9255,786.8643,53,205,51.86449,28.95021,19.0195,84.00218,30.24538,116,35.97198,252,92,NA,199.2265,79,43.61111,189,83.28497,160.2834,179.0241,192,122.0594,237.5136,97,249.492,189,398.0762,193,504.7998,80.01277,175,375,225,122.0594,145.0283,136.9389,105,97.94299,430,40,56,138,188,177,204,150.75,58,295,126,100,620,67.10956,125.4136,26.99251,94,125,36.81499,42
3/16/2010,915.4719,120,838.3989,67,331.6853,22.478,141.5051,42.41388,274.6243,53,103.4014,788.8643,53,205,52.85788,28.95021,19.0173,84.99997,30.73227,116,35.96199,252,89,NA,200.2265,79,43.61111,189,89.28497,164.2834,181.0241,192,121.9459,240.0136,97,250.492,195,387.896,189,504.7998,82.01379,177,375,235,121.9459,150.0283,141.9389,102,101.921,430,40,56,141,186,178,205,148.75,58,290,127,95,633,68.14371,125.4136,26.99326,94,125,36.82199,41
3/17/2010,888.908,120,810.4954,64,329.6853,22.47098,139.0051,42.39293,274.1494,53,102.3822,786.8643,53,195,52.82436,28.95021,19.02711,85,30.83252,117,35.94398,252,85,NA,193.2265,77,43.61111,179,87.28497,162.2834,179.0241,182,122.4493,238.0136,90,249.492,188,388.0073,188,504.7998,82.01859,177,360,220,122.4493,146.0283,137.9389,95,101.898,430,40,60,141,185,175,196,148.25,60,290,127,95,573,68.17493,122.4136,26.99001,90,125,36.82399,41
3/18/2010,863.9858,120,799.9592,66,329.6853,24.976,140.0051,46.91553,298.7659,53,110.3995,786.8643,53,195,56.87227,28.95021,20.01122,88.98357,32.68729,117,36.96599,252,85,NA,193.2265,77,43.61111,179,87.28497,159.2834,162.012,187,116.7787,238.0136,90,249.492,188,387.7905,186,504.7998,86.99384,180,360,220,116.7787,146.0283,137.9389,97,108.922,430,40,60,142,184,181,197.5,148.75,60,290,127,95,578,73.09415,123.4136,28.49048,90,125,38.795,41
3/19/2010,858.9519,120,796.3132,71,335.6853,27.461,145.0051,50.38306,319.7817,58,120.3361,792.8643,53,195,59.83414,28.95021,21.01195,100.9227,34.72374,120,38.95,252,88,NA,196.2265,79,43.61111,179,93.28497,162.2834,165.012,187,117.0064,239.5136,90,252.492,195,377.6741,189.5,504.7998,94.95294,179,360,220,117.0064,149.0283,140.9389,102,122.851,430,40,60,142,187.5,185,199.5,153.25,60,290,127,95,588,78.08507,127.4136,29.98267,93,125,40.78,42
3/22/2010,858.9329,120,816.3474,76,339.6853,29.433,150.0051,52.82416,322.4873,60,122.2583,796.8643,53,195,62.75369,33.90599,21.51588,104.8694,35.81483,126,40.91599,252,97,NA,198.2265,87,43.61111,192,97.28497,168.2834,167.012,197,117.55,242.0136,97,254.492,201,382.7622,199.5,504.7998,98.90959,187,375,235,117.55,152.0283,145.9389,107,126.764,430,40,65,146,197.5,187,203.5,156.75,68,295,127,97,605,80.1017,132.4136,30.96953,101,125,43.71999,43
3/23/2010,852.011,120,840.5789,72,339.6853,27.96198,149.5051,49.39333,312.7461,60,118.3508,796.8643,53,190,62.82693,33.93674,21.50916,99.93011,33.71373,124,38.95399,252,95,NA,210,85,43.61111,189,97.28497,167.2834,189.0241,192,116.959,241.5136,97,254.492,193,382.5754,197.5,504.7998,95.94952,185,370,230,116.959,151.0283,144.9389,106,119.872,430,40,65,145,195.5,185,198.5,152.75,68,295,125,97,595,77.08846,131.9136,30.98103,99,125,42.728,43
3/24/2010,846.2329,120,841.863,77,340.6853,27.95299,150.0051,47.88486,302.4363,57,117.3246,797.8643,53,190,61.877,31.93248,21.51219,97.92838,32.76857,119,37.946,252,93,NA,210,81,43.61111,194,98.28497,170.2834,190.0241,192,117.2241,243.0136,103,254.992,194,382.6592,197.5,504.7998,93.95105,185,345,230,117.2241,154.0283,147.9389,106,123.823,430,40,65,142,195.5,185,204,155.75,68,295,125,97,600,76.10933,131.9136,30.97581,96,125,41.73499,43
3/25/2010,851.5388,120,857.2754,78,338.6853,27.935,150.0051,47.84781,302.1147,57,117.2695,795.8643,53,190,61.73972,31.90988,21.51787,97.90819,32.86469,119,37.92499,252,94,NA,210,81,43.61111,193,96.28497,168.2834,188.0241,197,117.7306,242.5136,103,253.992,194,382.8184,198.5,504.7998,93.93706,183,345,233,117.7306,153.0283,146.9389,103,123.757,430,40,67,144,196.5,188,207.5,155.75,72,298,125,97,590,76.13881,131.9136,30.96611,98,125,41.73499,41
3/26/2010,860.0388,120,867.2754,78,338.6853,27.935,151.5051,47.84781,302.1147,57,117.2695,795.8643,53,190,61.73972,31.90988,21.51787,97.90819,32.86469,119,37.92499,252,94,NA,210,81,43.61111,193,96.28497,168.2834,188.0241,197,117.7306,242.5136,103,253.992,194,382.8184,198.5,504.7998,93.93706,183,345,233,117.7306,153.0283,146.9389,103,123.757,430,40,67,144,196.5,188,208,156.75,72,298,125,97,590,76.13881,134.4136,30.96611,98,125,41.73499,41
3/29/2010,869.1948,120,881.3008,75,346.6853,26.467,157.0051,48.90027,292.094,57,119.3463,803.8643,53,190,56.85393,31.94429,21.01059,101.9205,31.72227,117,36.95999,252,92,NA,210,81,42.69662,193,96.28497,175.2834,196.0241,192,116.9677,243.5136,103,257.9919,194,367.2778,193.5,504.7998,99.93095,186,345,232,116.9677,152.0283,148.9389,105,120.868,430,40,67,150,191.5,189,210.5,159.25,72,296,125,95,585,74.1032,136.4136,30.96611,98,125,44.689,41
3/30/2010,858.1948,120,878.8008,75,346.6853,26.467,156.0051,48.90027,292.094,57,119.3463,803.8643,53,190,56.85393,31.94429,21.01059,101.9205,31.72227,117,36.95999,252,92,NA,201.7265,81,42.69662,193,96.28497,175.2834,196.0241,192,116.9677,243.5136,103,257.9919,194,367.2778,193.5,504.7998,99.93095,186,345,232,116.9677,152.0283,148.9389,105,120.868,430,40,67,150,191.5,189,211.5,160.75,72,296,125,95,585,74.1032,135.9136,27.99039,98,125,44.689,41
3/31/2010,863.4578,120,862.6592,81,345.6853,28.463,156.5051,52.88997,329.5396,57,132.3035,852.8643,53,190,62.82838,32.94373,21.50847,107.4037,33.19516,116,38.45799,252,93,NA,201.2265,80,42.69662,203,101.285,175.2834,195.0241,197,116.8896,246.0136,103,257.4919,199,362.1563,196.5,504.7998,120.4064,194,345,235,116.8896,157.0283,153.9389,109,129.848,430,40,67,151,194.5,193,215,162.25,72,296,125,98,605,76.0891,135.9136,27.99106,98,125,45.65599,41
4/1/2010,845.7039,120,837.3862,81,340.6853,27.45099,150.5051,51.85405,334.2559,57,134.2205,847.8643,53,190,62.77234,31.92685,21.51361,108.3659,33.28197,116,38.43799,252,93,NA,210,80,42.69662,198,96.28497,170.2834,190.0241,197,117.3488,232.5136,103,289.9839,194,347.021,199.5,504.7998,121.3705,194,335,225,117.3488,146.0283,146.9389,106,130.774,430,40,67,146,197.5,189,212.5,156.75,72,301,125,98,605,76.11615,132.4136,27.98663,98,125,45.65999,41
4/2/2010,849.407,120,846.7727,81,340.6853,27.45099,151.0102,51.85405,334.2559,57,134.2205,847.8643,55,190,62.77234,31.92685,21.51361,108.3659,33.28197,116,38.43799,252,93,NA,210,80,45.72856,198,96.28497,170.2834,190.0241,197,117.3488,240.0273,103,289.9839,194,347.021,199.5,504.7998,121.3705,194,335,225,117.3488,146.0283,146.9389,106,130.774,430,40,67,146,197.5,189,208,157,72,301,125,98,605,76.11615,132.8272,27.98663,98,125,45.65999,41
4/5/2010,808.4978,120,804.916,81,334.6853,27.45099,144.5051,51.85405,334.2559,57,134.2205,841.8643,55,190,62.77234,31.92685,21.51361,108.3659,33.28197,116,38.43799,252,93,NA,210,80,45.72856,198,90.28497,167.2834,184.0241,197,117.3488,231.0136,103,283.9839,194,347.021,199.5,504.7998,121.3705,194,335,225,117.3488,143.0283,141.9389,106,130.774,430,40,67,146,197.5,189,212.5,156.75,72,301,125,98,605,76.11615,127.4136,27.98663,98,125,45.65999,41
4/6/2010,816.9629,120,803.9812,74,334.6853,29.36497,145.0051,52.67641,362.2959,57,137.8582,841.8643,55,190,62.53845,31.84093,21.53505,113.2896,33.64174,116,38.355,252,93,NA,210,80,45.72856,193,96.28497,165.2834,184.0241,197,119.2225,230.5136,103,283.9839,189,368.1226,199.5,504.7998,125.3036,185,325,229,119.2225,142.0283,142.9389,105,139.382,430,40,62,143,197.5,184,207,150.75,67,301,125,99,605,76.2287,128.4136,27.96822,98,125,45.67,41
4/7/2010,822.8999,120,821.2698,77,278.6799,29.46599,149,55.81998,379.8799,55,143.15,845.8599,55,190,62.84,31.95,21.5,117.37,33.15999,114,38.45999,252,91,NA,210,79,45.72856,198,100.28,165.28,188.02,202,116.71,232.01,103,287.98,189,367.22,193.5,504.7998,127.39,182,325,229,116.71,144.02,145.93,105,145.685,430,40,62,143,191.5,184,212.5,150.25,67,305,125,99,595,77.10999,130.41,27.98999,96,125,46.64999,41
