CountryName,CountryCode,Date,C1_School closing,C1_Flag,C2_Workplace closing,C2_Flag,C3_Cancel public events,C3_Flag,C4_Restrictions on gatherings,C4_Flag,C5_Close public transport,C5_Flag,C6_Stay at home requirements,C6_Flag,C7_Restrictions on internal movement,C7_Flag,C8_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,M1_Wildcard,ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,StringencyLegacyIndex,StringencyLegacyIndexForDisplay,GovernmentResponseIndex,GovernmentResponseIndexForDisplay,ContainmentHealthIndex,ContainmentHealthIndexForDisplay,EconomicSupportIndex,EconomicSupportIndexForDisplay
Nigeria,NGA,20200103,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
Nigeria,NGA,20200104,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
Nigeria,NGA,20200105,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
Nigeria,NGA,20200106,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
Nigeria,NGA,20200107,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
Nigeria,NGA,20200108,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
Nigeria,NGA,20200109,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
Nigeria,NGA,20200110,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
Nigeria,NGA,20200111,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
Nigeria,NGA,20200112,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
Nigeria,NGA,20200113,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
Nigeria,NGA,20200114,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
Nigeria,NGA,20200115,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
Nigeria,NGA,20200116,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
Nigeria,NGA,20200117,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
Nigeria,NGA,20200118,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
Nigeria,NGA,20200119,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
Nigeria,NGA,20200120,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
Nigeria,NGA,20200121,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
Nigeria,NGA,20200122,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,1,1,0,0,0,0,,0,0,5.56,5.56,9.52,9.52,3.85,3.85,4.55,4.55,0,0
Nigeria,NGA,20200123,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,1,1,0,0,0,0,,0,0,5.56,5.56,9.52,9.52,3.85,3.85,4.55,4.55,0,0
Nigeria,NGA,20200124,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,1,1,0,0,0,0,,0,0,5.56,5.56,9.52,9.52,3.85,3.85,4.55,4.55,0,0
Nigeria,NGA,20200125,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,1,1,0,0,0,0,,0,0,5.56,5.56,9.52,9.52,3.85,3.85,4.55,4.55,0,0
Nigeria,NGA,20200126,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,1,1,0,0,0,0,,0,0,5.56,5.56,9.52,9.52,3.85,3.85,4.55,4.55,0,0
Nigeria,NGA,20200127,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,1,1,0,0,0,0,,0,0,5.56,5.56,9.52,9.52,3.85,3.85,4.55,4.55,0,0
Nigeria,NGA,20200128,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,1,1,0,0,0,0,,0,0,5.56,5.56,9.52,9.52,3.85,3.85,4.55,4.55,0,0
Nigeria,NGA,20200129,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,1,1,0,0,0,0,,0,0,5.56,5.56,9.52,9.52,3.85,3.85,4.55,4.55,0,0
Nigeria,NGA,20200130,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,1,1,0,0,0,0,,0,0,5.56,5.56,9.52,9.52,3.85,3.85,4.55,4.55,0,0
Nigeria,NGA,20200131,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,2,1,0,0,0,0,,0,0,11.11,11.11,14.29,14.29,7.69,7.69,9.09,9.09,0,0
Nigeria,NGA,20200201,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,2,1,0,0,0,0,,0,0,11.11,11.11,14.29,14.29,7.69,7.69,9.09,9.09,0,0
Nigeria,NGA,20200202,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,2,1,1,0,0,0,,0,0,11.11,11.11,14.29,14.29,10.26,10.26,12.12,12.12,0,0
Nigeria,NGA,20200203,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,2,1,1,0,0,0,,0,0,11.11,11.11,14.29,14.29,10.26,10.26,12.12,12.12,0,0
Nigeria,NGA,20200204,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,2,1,1,0,0,0,,0,0,11.11,11.11,14.29,14.29,10.26,10.26,12.12,12.12,0,0
Nigeria,NGA,20200205,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,2,1,1,0,0,0,,0,0,11.11,11.11,14.29,14.29,10.26,10.26,12.12,12.12,0,0
Nigeria,NGA,20200206,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,2,1,1,0,0,0,,0,0,11.11,11.11,14.29,14.29,10.26,10.26,12.12,12.12,0,0
Nigeria,NGA,20200207,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,2,1,1,0,0,0,,0,0,11.11,11.11,14.29,14.29,10.26,10.26,12.12,12.12,0,0
Nigeria,NGA,20200208,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,2,1,1,0,0,0,,0,0,11.11,11.11,14.29,14.29,10.26,10.26,12.12,12.12,0,0
Nigeria,NGA,20200209,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,2,1,1,0,0,0,,0,0,11.11,11.11,14.29,14.29,10.26,10.26,12.12,12.12,0,0
Nigeria,NGA,20200210,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,2,1,1,0,0,0,,0,0,11.11,11.11,14.29,14.29,10.26,10.26,12.12,12.12,0,0
Nigeria,NGA,20200211,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,2,1,1,0,0,0,,0,0,11.11,11.11,14.29,14.29,10.26,10.26,12.12,12.12,0,0
Nigeria,NGA,20200212,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,2,1,1,0,0,0,,0,0,11.11,11.11,14.29,14.29,10.26,10.26,12.12,12.12,0,0
Nigeria,NGA,20200213,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,2,1,1,0,0,0,,0,0,11.11,11.11,14.29,14.29,10.26,10.26,12.12,12.12,0,0
Nigeria,NGA,20200214,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,2,1,1,0,0,0,,0,0,11.11,11.11,14.29,14.29,10.26,10.26,12.12,12.12,0,0
Nigeria,NGA,20200215,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,2,1,1,0,0,0,,0,0,11.11,11.11,14.29,14.29,10.26,10.26,12.12,12.12,0,0
Nigeria,NGA,20200216,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,2,1,1,0,0,0,,0,0,11.11,11.11,14.29,14.29,10.26,10.26,12.12,12.12,0,0
Nigeria,NGA,20200217,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,2,1,1,0,0,0,,0,0,11.11,11.11,14.29,14.29,10.26,10.26,12.12,12.12,0,0
Nigeria,NGA,20200218,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,2,1,1,0,0,0,,0,0,11.11,11.11,14.29,14.29,10.26,10.26,12.12,12.12,0,0
Nigeria,NGA,20200219,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,2,1,1,0,0,0,,0,0,11.11,11.11,14.29,14.29,10.26,10.26,12.12,12.12,0,0
Nigeria,NGA,20200220,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,2,1,1,0,0,0,,0,0,11.11,11.11,14.29,14.29,10.26,10.26,12.12,12.12,0,0
Nigeria,NGA,20200221,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,2,1,1,0,0,0,,0,0,11.11,11.11,14.29,14.29,10.26,10.26,12.12,12.12,0,0
Nigeria,NGA,20200222,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,2,1,1,0,0,0,,0,0,11.11,11.11,14.29,14.29,10.26,10.26,12.12,12.12,0,0
Nigeria,NGA,20200223,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,2,1,1,0,0,0,,0,0,11.11,11.11,14.29,14.29,10.26,10.26,12.12,12.12,0,0
Nigeria,NGA,20200224,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,2,1,1,0,0,0,,0,0,11.11,11.11,14.29,14.29,10.26,10.26,12.12,12.12,0,0
Nigeria,NGA,20200225,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,2,1,1,0,0,0,,0,0,11.11,11.11,14.29,14.29,10.26,10.26,12.12,12.12,0,0
Nigeria,NGA,20200226,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,2,1,1,0,0,0,,0,0,11.11,11.11,14.29,14.29,10.26,10.26,12.12,12.12,0,0
Nigeria,NGA,20200227,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,2,1,1,0,0,0,,0,0,11.11,11.11,14.29,14.29,10.26,10.26,12.12,12.12,0,0
Nigeria,NGA,20200228,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,2,1,1,2,0,0,,1,0,11.11,11.11,14.29,14.29,17.95,17.95,21.21,21.21,0,0
Nigeria,NGA,20200229,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,2,1,1,2,0,0,,1,0,11.11,11.11,14.29,14.29,17.95,17.95,21.21,21.21,0,0
Nigeria,NGA,20200301,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,2,1,1,2,0,0,,1,0,11.11,11.11,14.29,14.29,17.95,17.95,21.21,21.21,0,0
Nigeria,NGA,20200302,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,2,1,1,2,0,0,,1,0,11.11,11.11,14.29,14.29,17.95,17.95,21.21,21.21,0,0
Nigeria,NGA,20200303,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,2,1,1,2,0,0,,,,11.11,11.11,14.29,14.29,17.95,17.95,21.21,21.21,0,0
Nigeria,NGA,20200304,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,2,1,1,2,18200000,0,,,,11.11,11.11,14.29,14.29,17.95,17.95,21.21,21.21,0,0
Nigeria,NGA,20200305,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,2,1,1,2,0,0,,,,11.11,11.11,14.29,14.29,17.95,17.95,21.21,21.21,0,0
Nigeria,NGA,20200306,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,2,1,1,2,0,0,,,,11.11,11.11,14.29,14.29,17.95,17.95,21.21,21.21,0,0
Nigeria,NGA,20200307,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,2,1,1,2,2692215,0,,,,11.11,11.11,14.29,14.29,17.95,17.95,21.21,21.21,0,0
Nigeria,NGA,20200308,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,2,1,1,2,0,0,,,,11.11,11.11,14.29,14.29,17.95,17.95,21.21,21.21,0,0
Nigeria,NGA,20200309,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,2,1,1,2,0,0,,,,11.11,11.11,14.29,14.29,17.95,17.95,21.21,21.21,0,0
Nigeria,NGA,20200310,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,2,1,1,2,0,0,,2,0,11.11,11.11,14.29,14.29,17.95,17.95,21.21,21.21,0,0
Nigeria,NGA,20200311,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,2,1,1,2,0,0,,,,11.11,11.11,14.29,14.29,17.95,17.95,21.21,21.21,0,0
Nigeria,NGA,20200312,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,2,1,1,2,0,0,,,,11.11,11.11,14.29,14.29,17.95,17.95,21.21,21.21,0,0
Nigeria,NGA,20200313,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,2,1,1,2,0,0,,,,11.11,11.11,14.29,14.29,17.95,17.95,21.21,21.21,0,0
Nigeria,NGA,20200314,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,2,1,1,2,0,0,,,,11.11,11.11,14.29,14.29,17.95,17.95,21.21,21.21,0,0
Nigeria,NGA,20200315,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,2,1,1,2,0,0,,2,0,11.11,11.11,14.29,14.29,17.95,17.95,21.21,21.21,0,0
Nigeria,NGA,20200316,0,,0,,0,,0,,0,,0,,0,,0,0,,0,163000000,0,2,1,1,2,0,0,,2,0,11.11,11.11,14.29,14.29,17.95,17.95,21.21,21.21,0,0
Nigeria,NGA,20200317,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,2,1,1,2,0,0,,2,0,11.11,11.11,14.29,14.29,17.95,17.95,21.21,21.21,0,0
Nigeria,NGA,20200318,0,,1,0,1,1,3,0,0,,0,,0,,0,0,,0,3270000000,0,2,1,1,2,272869480,0,,3,0,25.46,25.46,27.38,27.38,27.88,27.88,32.95,32.95,0,0
Nigeria,NGA,20200319,0,,1,0,1,1,3,0,0,,0,,0,,0,0,,0,0,0,2,1,1,2,0,0,,8,0,25.46,25.46,27.38,27.38,27.88,27.88,32.95,32.95,0,0
Nigeria,NGA,20200320,2,0,1,0,2,0,3,0,0,,0,,0,,0,0,,0,0,0,2,1,1,2,0,0,,8,0,33.8,33.8,34.52,34.52,33.65,33.65,39.77,39.77,0,0
Nigeria,NGA,20200321,2,0,1,0,2,0,3,0,0,,0,,0,,0,0,,0,0,0,2,1,1,2,0,0,,12,0,33.8,33.8,34.52,34.52,33.65,33.65,39.77,39.77,0,0
Nigeria,NGA,20200322,2,0,1,0,2,0,3,0,0,,0,,0,,0,0,,0,0,0,2,1,1,2,0,0,,22,0,33.8,33.8,34.52,34.52,33.65,33.65,39.77,39.77,0,0
Nigeria,NGA,20200323,2,1,1,0,2,0,3,0,0,,1,0,0,,4,0,,0,0,0,2,1,1,2,0,0,,30,0,48.61,48.61,55.95,55.95,43.91,43.91,51.89,51.89,0,0
Nigeria,NGA,20200324,2,1,1,0,2,0,3,0,0,,1,0,0,,4,0,,0,0,0,2,1,1,2,0,0,,40,1,48.61,48.61,55.95,55.95,43.91,43.91,51.89,51.89,0,0
Nigeria,NGA,20200325,2,1,1,0,2,0,3,0,0,,1,0,0,,4,0,,0,0,0,2,1,1,2,0,0,,44,1,48.61,48.61,55.95,55.95,43.91,43.91,51.89,51.89,0,0
Nigeria,NGA,20200326,3,1,1,0,2,0,3,0,0,,1,0,0,,4,0,,0,0,0,2,1,1,2,44619620,0,,51,1,52.31,52.31,59.52,59.52,46.47,46.47,54.92,54.92,0,0
Nigeria,NGA,20200327,3,1,1,0,2,0,3,0,0,,1,0,0,,4,0,,0,0,0,2,1,1,2,0,0,,65,1,52.31,52.31,59.52,59.52,46.47,46.47,54.92,54.92,0,0
Nigeria,NGA,20200328,3,1,1,0,2,0,4,0,0,,1,0,0,,4,0,,0,0,0,2,1,1,2,0,0,,81,1,55.09,55.09,61.43,61.43,48.4,48.4,57.2,57.2,0,0
Nigeria,NGA,20200329,3,1,3,0,2,0,4,0,2,0,2,0,2,0,4,0,,0,0,0,2,1,1,2,0,0,,97,1,82.87,82.87,84.05,84.05,67.63,67.63,79.92,79.92,0,0
Nigeria,NGA,20200330,3,1,3,0,2,0,4,0,2,0,2,0,2,0,4,0,,0,0,0,2,1,1,2,0,0,,97,1,82.87,82.87,84.05,84.05,67.63,67.63,79.92,79.92,0,0
Nigeria,NGA,20200331,3,1,3,0,2,0,4,0,2,0,2,0,2,0,4,0,,0,0,0,2,1,1,2,0,0,,131,2,82.87,82.87,84.05,84.05,67.63,67.63,79.92,79.92,0,0
Nigeria,NGA,20200401,3,1,3,0,2,0,4,0,2,0,2,0,2,0,4,0,,0,0,0,2,1,1,2,0,0,,131,2,82.87,82.87,84.05,84.05,67.63,67.63,79.92,79.92,0,0
Nigeria,NGA,20200402,3,1,3,0,2,0,4,0,2,0,2,0,2,0,4,0,,0,0,0,2,1,1,2,0,0,,151,2,82.87,82.87,84.05,84.05,67.63,67.63,79.92,79.92,0,0
Nigeria,NGA,20200403,3,1,3,0,2,0,4,0,2,0,2,0,2,0,4,0,,0,0,0,2,1,1,2,0,0,,174,2,82.87,82.87,84.05,84.05,67.63,67.63,79.92,79.92,0,0
Nigeria,NGA,20200404,3,1,3,0,2,0,4,0,2,0,2,0,2,0,4,0,,0,0,0,2,1,1,2,0,0,,190,2,82.87,82.87,84.05,84.05,67.63,67.63,79.92,79.92,0,0
Nigeria,NGA,20200405,3,1,3,0,2,0,4,0,2,0,2,0,2,0,4,0,,0,0,0,2,1,1,2,0,0,,210,4,82.87,82.87,84.05,84.05,67.63,67.63,79.92,79.92,0,0
Nigeria,NGA,20200406,3,1,3,0,2,0,4,0,2,0,2,0,2,0,4,0,,0,0,0,2,1,1,2,0,0,,232,5,82.87,82.87,84.05,84.05,67.63,67.63,79.92,79.92,0,0
Nigeria,NGA,20200407,3,1,3,0,2,0,4,0,2,0,2,0,2,0,4,0,,0,0,0,2,1,1,2,0,0,,238,5,82.87,82.87,84.05,84.05,67.63,67.63,79.92,79.92,0,0
Nigeria,NGA,20200408,3,1,3,0,2,0,4,0,2,0,2,0,2,0,4,0,,0,0,0,2,1,1,2,0,0,,254,6,82.87,82.87,84.05,84.05,67.63,67.63,79.92,79.92,0,0
Nigeria,NGA,20200409,3,1,3,0,2,0,4,0,2,0,2,0,2,0,4,0,,0,0,0,2,1,1,2,0,0,,276,6,82.87,82.87,84.05,84.05,67.63,67.63,79.92,79.92,0,0
Nigeria,NGA,20200410,3,1,3,0,2,0,4,0,2,0,2,0,2,0,4,0,,0,0,0,2,1,1,2,0,0,,288,7,82.87,82.87,84.05,84.05,67.63,67.63,79.92,79.92,0,0
Nigeria,NGA,20200411,3,1,3,0,2,0,4,0,2,0,2,0,2,0,4,0,,0,0,0,2,1,1,2,0,0,,305,7,82.87,82.87,84.05,84.05,67.63,67.63,79.92,79.92,0,0
Nigeria,NGA,20200412,3,1,3,0,2,0,4,0,2,0,2,0,2,0,4,0,,0,0,0,2,1,1,2,0,0,,318,10,82.87,82.87,84.05,84.05,67.63,67.63,79.92,79.92,0,0
Nigeria,NGA,20200413,3,1,3,0,2,0,4,0,2,0,2,0,2,0,4,0,,0,0,0,2,1,1,2,20.7,0,,323,10,82.87,82.87,84.05,84.05,67.63,67.63,79.92,79.92,0,0
Nigeria,NGA,20200414,3,1,3,0,2,0,4,0,2,0,2,0,2,0,4,0,,0,0,0,2,1,1,2,20.7,0,,343,10,82.87,82.87,84.05,84.05,67.63,67.63,79.92,79.92,0,0
Nigeria,NGA,20200415,3,1,3,0,2,0,4,0,2,0,2,0,2,0,4,0,,0,0,0,2,1,1,2,20.7,0,,373,11,82.87,82.87,84.05,84.05,67.63,67.63,79.92,79.92,0,0
Nigeria,NGA,20200416,3,1,3,0,2,0,4,0,2,0,2,0,2,0,4,0,,0,0,0,2,1,1,2,20.7,0,,407,12,82.87,82.87,84.05,84.05,67.63,67.63,79.92,79.92,0,0
Nigeria,NGA,20200417,3,1,3,0,2,0,4,0,2,0,2,0,2,0,4,0,,0,0,0,2,1,1,2,20.7,0,,442,13,82.87,82.87,84.05,84.05,67.63,67.63,79.92,79.92,0,0
Nigeria,NGA,20200418,3,1,3,0,2,0,4,0,2,0,2,0,2,0,4,0,,0,0,0,2,1,1,2,20.7,0,,493,17,82.87,82.87,84.05,84.05,67.63,67.63,79.92,79.92,0,0
Nigeria,NGA,20200419,3,1,3,0,2,0,4,0,2,0,2,0,2,0,4,0,,0,0,0,2,1,1,2,20.7,0,,542,19,82.87,82.87,84.05,84.05,67.63,67.63,79.92,79.92,0,0
Nigeria,NGA,20200420,3,1,3,0,2,0,4,0,2,0,2,0,2,0,4,0,,0,0,0,2,1,1,2,20.7,0,,627,21,82.87,82.87,84.05,84.05,67.63,67.63,79.92,79.92,0,0
Nigeria,NGA,20200421,3,1,3,0,2,0,4,0,2,0,2,0,2,0,4,0,,0,0,0,2,1,1,2,20.7,0,,665,22,82.87,82.87,84.05,84.05,67.63,67.63,79.92,79.92,0,0
Nigeria,NGA,20200422,3,1,3,0,2,0,4,0,2,0,2,0,2,0,4,0,,0,0,0,2,1,1,2,20.7,0,,782,25,82.87,82.87,84.05,84.05,67.63,67.63,79.92,79.92,0,0
Nigeria,NGA,20200423,3,1,3,0,2,0,4,0,2,0,2,0,2,1,4,0,,0,0,0,2,1,1,2,0,0,,873,28,85.65,85.65,88.81,88.81,69.55,69.55,82.2,82.2,0,0
Nigeria,NGA,20200424,3,1,3,0,2,0,4,0,2,0,2,0,2,1,4,0,,0,0,0,2,1,1,2,0,0,,981,31,85.65,85.65,88.81,88.81,69.55,69.55,82.2,82.2,0,0
Nigeria,NGA,20200425,3,1,3,0,2,0,4,0,2,0,2,0,2,1,4,0,,0,0,0,2,1,1,2,0,0,,1095,32,85.65,85.65,88.81,88.81,69.55,69.55,82.2,82.2,0,0
Nigeria,NGA,20200426,3,1,3,0,2,0,4,0,2,0,2,0,2,1,4,0,,0,0,0,2,1,1,2,0,0,,1182,35,85.65,85.65,88.81,88.81,69.55,69.55,82.2,82.2,0,0
Nigeria,NGA,20200427,3,1,3,0,2,0,4,0,2,0,2,0,2,1,4,0,,0,0,0,2,1,1,2,0,0,,1273,40,85.65,85.65,88.81,88.81,69.55,69.55,82.2,82.2,0,0
Nigeria,NGA,20200428,3,1,3,0,2,0,4,0,2,0,2,0,2,1,4,0,,0,0,34000000000,2,1,1,2,0,0,,1337,40,85.65,85.65,88.81,88.81,69.55,69.55,82.2,82.2,0,0
Nigeria,NGA,20200429,3,1,3,0,2,0,4,0,2,0,2,0,2,1,4,0,,0,0,0,2,1,1,2,0,0,,1532,44,85.65,85.65,88.81,88.81,69.55,69.55,82.2,82.2,0,0
Nigeria,NGA,20200430,3,1,3,0,2,0,4,0,2,0,2,0,2,1,4,0,,0,0,0,2,1,1,2,0,0,,1728,51,85.65,85.65,88.81,88.81,69.55,69.55,82.2,82.2,0,0
Nigeria,NGA,20200501,3,1,3,0,2,0,4,0,2,0,2,0,2,1,4,0,,0,0,0,2,1,1,2,0,0,,1932,58,85.65,85.65,88.81,88.81,69.55,69.55,82.2,82.2,0,0
Nigeria,NGA,20200502,3,1,3,0,2,0,4,0,2,0,2,0,2,1,4,0,,0,0,0,2,1,1,2,0,0,,2170,68,85.65,85.65,88.81,88.81,69.55,69.55,82.2,82.2,0,0
Nigeria,NGA,20200503,3,1,3,0,2,0,4,0,2,0,2,0,2,1,4,0,,0,0,0,2,1,1,2,0,0,,2388,85,85.65,85.65,88.81,88.81,69.55,69.55,82.2,82.2,0,0
Nigeria,NGA,20200504,3,1,2,1,2,1,3,1,1,1,1,1,2,1,4,0,,0,0,0,2,1,1,2,0,0,,2558,87,80.56,80.56,91.67,91.67,66.03,66.03,78.03,78.03,0,0
Nigeria,NGA,20200505,3,1,2,1,2,1,3,1,1,1,1,1,2,1,4,0,,0,0,0,2,1,1,2,0,0,,2802,93,80.56,80.56,91.67,91.67,66.03,66.03,78.03,78.03,0,0
Nigeria,NGA,20200506,3,1,2,1,2,1,3,1,1,1,1,1,2,1,4,0,,0,0,0,2,1,1,2,0,0,,2950,98,80.56,80.56,91.67,91.67,66.03,66.03,78.03,78.03,0,0
Nigeria,NGA,20200507,3,1,2,1,2,1,3,1,1,1,1,1,2,1,4,0,,0,128222179.1,0,2,1,1,2,0,0,,3145,103,80.56,80.56,91.67,91.67,66.03,66.03,78.03,78.03,0,0
Nigeria,NGA,20200508,3,1,2,1,2,1,3,1,1,1,1,1,2,1,4,0,,0,0,0,2,1,1,2,0,0,,3526,107,80.56,80.56,91.67,91.67,66.03,66.03,78.03,78.03,0,0
Nigeria,NGA,20200509,3,1,2,1,2,1,3,1,1,1,1,1,2,1,4,0,,0,0,0,2,1,1,2,0,0,,3912,117,80.56,80.56,91.67,91.67,66.03,66.03,78.03,78.03,0,0
Nigeria,NGA,20200510,3,1,2,1,2,1,3,1,1,1,1,1,2,1,4,0,,0,0,0,2,1,1,2,0,0,,4151,128,80.56,80.56,91.67,91.67,66.03,66.03,78.03,78.03,0,0
Nigeria,NGA,20200511,3,1,2,1,2,1,3,1,1,1,1,1,2,1,4,0,,0,0,0,2,1,1,2,0,0,,4399,143,80.56,80.56,91.67,91.67,66.03,66.03,78.03,78.03,0,0
Nigeria,NGA,20200512,3,1,2,1,2,1,3,1,1,1,1,1,2,1,4,0,,0,0,0,2,1,1,2,0,0,,4641,150,80.56,80.56,91.67,91.67,66.03,66.03,78.03,78.03,0,0
Nigeria,NGA,20200513,3,1,2,1,2,1,3,1,1,1,1,1,2,1,4,0,,0,0,0,2,1,1,2,0,0,,4787,158,80.56,80.56,91.67,91.67,66.03,66.03,78.03,78.03,0,0
Nigeria,NGA,20200514,3,1,2,1,2,1,3,1,1,1,1,1,2,1,4,0,,0,0,0,2,1,1,2,0,0,,4971,164,80.56,80.56,91.67,91.67,66.03,66.03,78.03,78.03,0,0
Nigeria,NGA,20200515,3,1,2,1,2,1,3,1,1,1,1,1,2,1,4,0,,0,0,0,2,1,1,2,0,0,,5162,167,80.56,80.56,91.67,91.67,66.03,66.03,78.03,78.03,0,0
Nigeria,NGA,20200516,3,1,2,1,2,1,3,1,1,1,1,1,2,1,4,0,,0,0,0,2,1,1,2,0,0,,5445,171,80.56,80.56,91.67,91.67,66.03,66.03,78.03,78.03,0,0
Nigeria,NGA,20200517,3,1,2,1,2,1,3,1,1,1,1,1,2,1,4,0,,0,0,0,2,1,1,2,0,0,,5621,176,80.56,80.56,91.67,91.67,66.03,66.03,78.03,78.03,0,0
