Date,AT,BE,CY,FI,FR,DE,GR,IE,IT,LT,MT,NL,PT,SK,SI,ES,US
2015-03-11,0.278,0.429,,0.323,0.42,0.203,10.795,0.721,1.139,,1.305,0.247,1.624,0.537,0.849,1.139,2.11
2015-03-12,0.309,0.462,,0.355,0.439,0.249,10.405,0.757,1.138,0.747,1.285,0.282,1.585,0.513,0.776,1.144,2.096
2015-03-13,0.325,0.47,,0.368,0.446,0.259,10.807,0.789,1.16,0.749,1.291,0.3,1.57,0.612,0.822,1.156,2.11
2015-03-16,0.342,0.483,,0.371,0.459,0.278,10.757,0.804,1.178,0.749,1.299,0.311,1.57,0.622,0.825,1.159,2.098
2015-03-17,0.364,0.506,,0.383,0.479,0.281,10.798,0.826,1.27,1.058,1.299,0.329,1.643,0.517,0.928,1.227,2.059
2015-03-18,0.335,0.445,,0.319,0.472,0.195,11.368,0.817,1.331,1.058,1.294,0.277,1.757,0.52,0.999,1.328,1.949
2015-03-19,0.326,0.423,,0.322,0.453,0.188,12.135,0.808,1.25,0.597,,0.277,1.72,0.494,1.108,1.254,1.976
2015-03-20,0.315,0.424,,0.322,0.442,0.186,11.645,0.783,1.208,0.599,1.247,0.266,1.655,0.513,1.119,1.183,1.93
2015-03-23,0.368,0.466,,0.36,0.488,0.221,11.564,0.804,1.289,0.599,1.241,0.322,1.771,0.599,1.073,1.258,1.915
2015-03-24,0.387,0.492,,0.373,0.51,0.235,10.793,0.796,1.325,0.599,1.263,0.323,1.812,0.628,1.138,1.292,1.878
2015-03-25,0.387,0.486,,0.381,0.502,0.22,10.841,0.793,1.335,0.599,1.242,0.309,1.836,0.51,1.133,1.282,1.92
2015-03-26,0.38,0.484,,0.362,0.501,0.217,11.188,0.785,1.329,0.597,1.196,0.304,1.812,0.513,1.214,1.289,2.009
2015-03-27,0.369,0.479,,0.353,0.503,0.209,10.954,0.786,1.343,0.599,1.16,0.302,1.759,0.504,1.164,1.32,1.948
2015-03-30,0.372,0.488,,0.354,0.516,0.214,11.156,0.792,1.314,0.599,1.163,0.294,1.776,0.5,1.164,1.278,1.961
2015-03-31,0.323,0.447,,0.326,0.478,0.185,11.599,0.757,1.25,0.599,,0.263,1.706,0.538,1.142,1.23,1.934
2015-04-01,0.302,0.428,,0.309,0.46,0.172,11.765,0.749,1.237,0.748,1.138,0.25,1.714,0.479,1.04,1.203,1.868
2015-04-02,0.32,0.454,,0.332,0.479,0.183,11.858,0.766,1.257,0.748,1.116,0.277,1.72,0.555,1.099,1.231,1.904
2015-04-03,,,,,,,,,,,,,,,,,1.8416
2015-04-06,,,,,,,,,,,,,,,,,1.902
2015-04-07,0.317,0.452,,0.318,0.472,0.187,11.497,0.746,1.201,0.85,1.119,0.275,1.634,0.481,1.052,1.186,1.893
2015-04-08,0.301,0.44,,0.301,0.452,0.168,11.475,0.73,1.214,0.85,1.1,0.244,1.63,0.53,1.053,1.203,1.895
2015-04-09,0.297,0.43,,0.279,0.446,0.159,11.193,0.725,1.248,0.849,1.077,0.24,1.649,0.477,1.051,1.234,1.958
2015-04-10,0.288,0.419,,0.285,0.438,0.156,,0.715,1.23,0.8,1.09,0.23,1.624,0.48,1.074,1.229,1.953
2015-04-13,0.293,0.418,,0.28,0.438,0.157,,0.696,1.246,0.8,1.079,0.23,1.687,0.498,1.023,1.258,1.939
2015-04-14,0.273,0.393,,0.245,0.408,0.14,11.951,0.69,1.284,0.8,1.104,0.276,1.782,0.477,1.04,1.302,1.904
2015-04-15,0.221,0.344,,0.207,0.358,0.109,12.134,0.657,1.252,0.8,1.127,0.238,1.732,0.438,1.069,1.272,1.9
2015-04-16,0.214,0.344,,0.194,0.352,0.085,12.675,0.663,1.375,0.799,1.113,0.233,1.903,0.433,1.099,1.356,1.878
2015-04-17,0.207,0.372,,0.197,0.371,0.079,12.854,0.706,1.477,0.799,1.151,0.224,2.007,0.431,1.129,1.437,1.85
2015-04-20,0.204,0.362,,0.192,0.365,0.077,13.446,0.715,1.45,0.8,1.199,0.231,2.029,0.362,1.129,1.467,1.897
2015-04-21,0.215,0.378,,0.215,0.376,0.103,13.59,0.751,1.472,0.8,1.183,0.25,2.088,0.392,1.095,1.475,1.914
2015-04-22,0.266,0.408,,0.271,0.412,0.16,12.703,0.762,1.467,0.8,1.194,0.298,2.02,0.423,1.126,1.393,1.972
2015-04-23,0.274,0.414,,0.274,0.412,0.162,12.256,0.745,1.41,0.899,1.184,0.308,1.983,0.416,1.142,1.367,1.947
2015-04-24,0.273,0.43,,0.266,0.422,0.157,12.681,0.726,1.439,0.9,1.192,0.303,2.005,0.415,1.189,1.396,1.917
2015-04-27,0.275,0.43,,0.268,0.423,0.164,11.886,0.722,1.378,0.9,1.217,0.303,1.922,0.418,,1.324,1.924
2015-04-28,0.272,0.429,,0.282,0.42,0.163,10.987,0.714,1.373,0.9,1.197,0.301,1.982,0.417,1.154,1.327,1.973
2015-04-29,0.405,0.571,,0.387,0.555,0.284,11.512,0.847,1.491,0.899,1.213,0.424,2.14,0.523,1.26,1.441,2.035
2015-04-30,0.494,0.632,,0.475,0.633,0.363,10.684,0.927,1.476,0.899,1.275,0.511,2.139,0.616,1.233,1.5,2.044
2015-05-01,,,,,,,,0.916,,,,,,,,,2.117
2015-05-04,0.542,0.72,,0.539,0.713,0.453,10.686,,1.533,0.9,,0.574,2.138,0.675,1.249,1.487,2.135
2015-05-05,0.645,0.823,,0.619,0.828,0.517,11.246,1.118,1.814,0.9,1.347,0.611,2.389,0.643,1.425,1.824,2.176
2015-05-06,0.698,0.888,,0.708,0.902,0.587,11.194,1.303,1.932,0.9,1.462,0.763,2.518,0.792,1.506,1.909,2.24
2015-05-07,0.713,0.89,,0.716,0.904,0.596,10.828,1.284,1.758,0.899,1.512,0.772,2.437,0.865,1.727,1.741,2.184
2015-05-08,0.659,0.826,,0.669,0.835,0.545,10.747,1.207,1.683,0.9,1.466,0.726,2.262,,1.681,1.664,2.15
2015-05-11,0.731,0.889,,0.743,0.893,0.599,10.841,1.271,1.754,0.9,1.48,0.777,2.351,0.79,1.667,1.747,2.272
2015-05-12,0.806,0.973,,0.821,0.974,0.68,10.841,1.375,1.868,0.9,1.53,0.854,2.436,0.863,1.752,1.823,2.262
2015-05-13,0.806,0.908,,0.847,0.989,0.72,10.574,1.371,1.882,0.9,1.536,0.815,2.413,0.93,1.657,1.825,2.282
2015-05-14,,1.0,,,0.984,0.7,10.489,1.354,1.861,,1.561,0.87,2.379,0.928,1.66,1.841,2.239
2015-05-15,0.766,0.927,,0.769,0.914,0.64,10.621,1.276,1.789,0.9,1.542,0.812,2.304,0.868,1.662,1.741,2.141
2015-05-18,0.783,0.948,,0.788,0.937,0.649,11.421,1.303,1.904,,1.528,0.834,2.411,0.875,1.637,1.849,2.228
2015-05-19,0.729,0.901,,0.738,0.889,0.613,11.173,1.255,1.818,0.9,1.498,0.781,2.362,0.924,1.628,1.797,2.262
2015-05-20,0.747,0.925,,0.774,0.91,0.627,11.141,1.288,1.854,0.9,1.49,0.793,2.399,1.003,1.66,1.797,2.25
2015-05-21,0.772,0.927,,0.776,0.919,0.634,11.234,1.314,1.847,0.9,1.511,0.826,2.397,1.021,1.683,1.771,2.186
2015-05-22,0.735,0.907,,0.742,0.896,0.603,11.39,1.282,1.846,0.9,1.501,0.795,2.414,0.905,1.695,1.79,2.229
2015-05-25,,0.911,,0.748,0.91,,,1.32,1.962,0.9,,0.793,2.585,0.831,1.657,1.783,
2015-05-26,0.697,0.875,,0.704,0.86,0.554,11.893,1.256,1.942,0.95,1.504,0.754,2.51,0.964,1.709,1.871,2.135
2015-05-27,0.697,0.859,,0.685,0.849,0.547,11.539,1.217,1.856,1.25,1.514,0.751,2.481,0.869,1.704,1.81,2.135
2015-05-28,0.676,0.853,,0.69,0.848,0.536,11.094,1.214,1.86,1.249,1.494,0.732,2.54,0.957,1.68,1.851,2.13
2015-05-29,0.638,0.807,,0.636,0.798,0.486,11.172,1.179,1.857,1.25,1.503,0.688,2.561,0.914,1.764,1.84,2.095
2015-06-01,0.651,0.859,,0.67,0.83,0.531,,,1.947,1.25,1.495,0.695,2.745,0.886,1.819,1.966,2.192
2015-06-02,0.811,1.025,,0.827,0.995,0.697,11.175,1.39,2.114,1.25,1.534,0.855,2.827,0.988,1.967,2.089,2.266
2015-06-03,0.981,1.188,,1.002,1.172,0.878,10.795,1.546,2.164,1.25,1.596,0.922,2.83,1.161,1.959,2.144,2.366
2015-06-04,,1.145,,0.946,1.134,0.832,10.723,1.549,2.143,1.249,1.674,1.031,2.788,1.148,2.062,2.116,2.307
2015-06-05,0.999,1.18,,0.98,1.168,0.85,11.427,1.641,2.247,1.25,1.675,1.033,2.933,1.169,2.109,2.229,2.4
2015-06-08,1.049,1.227,,1.029,1.214,0.89,11.494,1.692,2.256,1.25,1.704,1.086,2.971,1.203,2.129,2.257,2.381
2015-06-09,1.124,1.298,,1.109,1.287,0.954,11.575,1.763,2.289,1.45,1.73,1.159,2.95,1.393,2.198,2.29,2.417
2015-06-10,1.138,1.33,,1.148,1.327,0.99,11.641,1.794,2.266,1.45,1.78,1.19,3.079,1.321,2.319,2.299,2.478
2015-06-11,1.044,1.245,,1.066,1.231,0.899,11.328,1.624,2.142,1.6,1.8,1.086,2.85,1.23,2.249,2.135,2.384
2015-06-12,1.037,1.241,,1.045,1.229,0.852,11.821,1.703,2.22,1.6,1.764,1.085,3.041,1.368,2.317,2.255,2.385
2015-06-15,1.068,1.287,,1.072,1.27,0.827,12.249,1.767,2.324,1.6,1.823,1.101,3.223,1.487,2.493,2.419,2.358
2015-06-16,1.096,1.267,,1.068,1.24,0.804,12.948,1.736,2.299,1.6,1.922,1.107,3.173,1.521,2.656,2.357,2.316
2015-06-17,1.054,1.264,,1.07,1.238,0.814,13.031,1.735,2.313,1.6,1.893,1.077,3.168,1.544,2.56,2.341,2.308
2015-06-18,1.027,1.228,,1.036,1.198,0.805,12.693,1.68,2.279,1.6,1.872,1.044,3.09,1.48,2.467,2.29,2.351
2015-06-19,0.987,1.201,,,1.164,0.76,12.59,1.634,2.282,1.6,1.891,1.013,3.051,1.497,2.424,2.282,2.267
2015-06-22,1.081,1.28,,1.093,1.247,0.886,11.216,1.654,2.162,1.6,1.868,1.116,2.798,1.526,2.231,2.117,2.362
2015-06-23,1.065,1.262,,1.061,1.227,0.867,10.812,1.597,2.14,1.6,1.819,1.105,2.726,1.442,2.156,2.119,2.409
2015-06-24,1.1935,1.25,,1.048,1.221,0.844,10.603,1.618,2.126,,1.829,1.085,2.775,1.416,2.188,2.123,2.371
2015-06-25,1.2232,1.265,,1.067,1.242,0.863,11.166,1.625,2.118,1.6,1.849,1.115,2.713,1.416,,2.074,2.393
2015-06-26,1.2576,1.316,,1.12,1.293,0.92,11.166,1.653,2.151,1.6,1.829,1.156,2.714,1.49,2.159,2.13,2.476
2015-06-29,1.1797,1.26,,1.028,1.237,0.802,15.113,1.669,2.37,1.6,,1.071,3.058,1.484,2.383,2.353,2.331
2015-06-30,1.1564,1.215,,1.008,1.196,0.77,15.406,1.641,2.308,1.8,1.96,1.05,2.975,1.497,2.349,2.309,2.333
2015-07-01,1.2049,1.273,,1.055,1.253,0.823,15.117,1.636,2.246,1.8,1.908,1.09,2.895,1.471,2.276,2.28,2.418
2015-07-02,1.2839,1.321,,1.114,1.308,0.846,14.851,1.688,2.325,1.8,1.955,1.168,2.998,1.503,2.291,2.315,2.391
2015-07-03,1.229,1.265,,1.058,1.24,0.794,14.879,1.595,2.244,1.8,,1.099,2.94,1.412,2.272,2.215,
2015-07-06,1.2285,1.277,,1.051,1.243,0.771,18.293,1.635,2.385,,1.954,1.092,3.176,1.498,2.324,2.38,2.278
2015-07-07,1.0883,1.176,,0.932,1.129,0.637,18.01,1.594,2.283,1.8,,0.965,3.149,1.402,2.268,2.265,2.231
2015-07-08,1.1202,1.18,,0.938,1.132,0.684,19.339,1.592,2.22,1.8,,0.996,3.019,1.388,2.21,2.236,2.206
2015-07-09,1.1388,1.211,,0.966,1.161,0.73,18.791,1.595,2.166,1.8,,1.014,2.924,1.408,2.129,2.185,2.301
2015-07-10,1.26,1.331,,1.115,1.277,0.894,13.658,1.667,2.139,1.8,,1.141,2.846,1.381,2.078,2.135,2.415
2015-07-13,1.2332,1.296,,1.058,1.246,0.849,11.987,1.65,2.106,1.8,,1.127,2.767,1.344,2.058,2.108,2.43
2015-07-14,1.2004,1.28,,1.056,1.222,0.843,12.495,1.601,2.07,1.8,,1.103,2.75,1.304,2.055,2.096,2.399
2015-07-15,1.1195,1.186,,0.966,1.139,0.772,12.553,1.491,2.014,1.8,,1.03,2.702,1.198,2.012,2.02,2.348
2015-07-16,1.1137,1.193,,0.979,1.144,0.792,11.697,1.481,1.993,1.8,1.75,1.024,2.682,1.273,1.984,1.988,2.352
2015-07-17,1.0397,1.109,,0.905,1.076,0.79,11.151,1.416,1.923,1.8,1.71,0.968,2.647,1.161,1.903,1.934,2.349
2015-07-20,0.9962,1.071,,0.868,1.041,0.766,11.233,1.354,1.91,1.8,1.686,0.921,2.595,1.15,1.961,1.943,2.374
2015-07-21,1.0437,1.111,,0.9,1.086,0.779,11.556,1.431,1.982,1.8,1.64,0.966,2.657,1.171,2.023,2.014,2.342
2015-07-22,1.014,1.073,,0.881,1.052,0.746,12.05,1.408,1.943,1.8,1.699,0.929,2.617,1.133,1.963,1.999,2.322
2015-07-23,1.0148,1.051,,0.876,1.033,0.743,11.858,1.361,1.905,1.8,1.651,0.924,2.585,1.105,1.955,1.952,2.278
2015-07-24,0.9546,0.999,,0.818,0.979,0.703,11.463,1.283,1.874,1.8,1.635,0.86,2.514,1.069,1.956,1.906,2.273
2015-07-27,0.9449,0.999,,0.814,0.978,0.695,11.707,1.288,1.898,1.8,1.619,0.852,2.536,1.053,1.982,1.935,2.228
2015-07-28,0.9713,0.994,,0.824,0.976,0.692,11.812,1.3,1.88,1.8,1.625,0.868,2.533,1.065,1.964,1.915,2.25
2015-07-29,0.9926,1.022,,0.844,1.007,0.712,12.441,1.323,1.907,1.8,1.603,0.893,2.532,1.098,1.972,1.961,2.277
2015-07-30,0.9303,0.955,,0.794,0.939,0.655,12.21,1.232,1.833,1.8,1.625,0.837,2.47,0.992,1.943,1.912,2.268
2015-07-31,0.9115,0.954,,0.803,0.942,0.647,12.083,1.208,1.774,1.8,1.566,0.825,2.398,0.997,1.944,1.839,2.205
2015-08-03,0.9104,0.958,,0.784,0.942,0.634,12.174,1.187,1.78,1.8,1.535,0.82,2.409,0.977,1.919,1.955,2.152
2015-08-04,0.9189,0.967,,0.801,0.955,0.636,12.174,1.204,1.776,1.8,1.494,0.823,2.401,0.995,1.911,1.951,2.211
2015-08-05,1.023,1.082,,0.912,1.064,0.752,11.819,1.31,1.912,1.8,1.526,0.927,2.502,1.086,1.965,2.081,2.268
2015-08-06,0.9875,1.035,,0.862,1.011,0.705,11.94,1.291,1.867,1.8,1.594,0.893,2.452,1.038,1.953,2.027,2.234
2015-08-07,0.9328,0.992,,0.819,0.964,0.659,11.94,1.237,1.832,1.8,1.562,0.835,2.451,0.992,1.932,1.994,2.175
2015-08-10,0.971,1.028,,0.85,1.003,0.704,11.344,1.262,1.827,1.8,1.543,0.872,2.414,1.033,1.933,1.978,2.238
2015-08-11,0.8971,0.956,,0.785,0.927,0.629,10.31,1.196,1.778,1.8,1.514,0.797,2.324,0.966,1.888,1.94,2.139
2015-08-12,0.8783,0.955,,0.759,0.92,0.605,10.273,1.189,1.793,1.8,1.463,0.779,2.385,0.947,1.877,1.978,2.13
2015-08-13,0.9115,0.989,,0.793,0.951,0.634,10.02,1.223,1.787,1.787,1.516,0.813,2.414,0.97,1.857,1.957,2.187
2015-08-14,0.9308,1.007,,0.817,0.98,0.658,9.505,1.265,1.816,1.786,1.52,0.833,2.44,0.916,1.828,2.018,2.198
2015-08-17,0.9053,0.975,,0.788,0.95,0.631,9.084,1.256,1.762,1.75,1.52,0.81,2.386,0.963,1.755,1.949,2.152
2015-08-18,0.9322,0.99,,0.811,0.977,0.641,9.502,1.267,1.803,1.75,1.52,0.837,2.477,0.946,1.751,2.006,2.196
2015-08-19,0.936,0.989,,0.797,0.975,0.633,9.502,1.295,1.81,1.75,1.521,0.83,2.493,0.949,1.758,1.99,2.129
2015-08-20,0.8902,0.957,,0.762,0.944,0.585,9.571,1.275,1.824,1.75,1.509,0.782,2.594,0.937,1.772,1.999,2.084
2015-08-21,0.9125,0.958,,0.759,0.953,0.57,10.051,1.283,1.859,1.75,1.564,0.803,2.625,0.964,1.772,2.016,2.05
2015-08-24,0.9114,0.973,,0.791,0.963,0.574,9.979,1.309,1.901,1.75,1.583,0.803,2.669,0.96,1.827,2.04,1.998
2015-08-25,1.0676,1.14,,0.927,1.124,0.752,9.745,1.436,1.985,1.75,1.617,0.949,2.728,1.088,1.912,2.109,2.133
2015-08-26,1.0205,1.089,,0.9,1.082,0.709,9.311,1.397,1.981,1.65,1.704,0.908,2.687,1.037,1.922,2.114,2.172
2015-08-27,1.0571,1.104,,0.911,1.1,0.741,9.307,1.41,1.927,1.65,1.698,0.937,2.633,1.039,1.881,2.06,2.166
2015-08-28,1.0296,1.077,,0.909,1.077,0.726,9.307,1.389,1.912,1.65,1.658,0.909,2.62,1.057,1.878,2.069,2.184
2015-08-31,1.0711,1.144,,0.974,1.121,0.794,9.354,1.451,1.953,1.65,,0.959,2.641,1.1,1.892,2.116,2.2
2015-09-01,1.108,1.153,,0.984,1.16,0.807,9.328,1.467,1.992,1.65,1.694,1.001,2.734,,1.894,2.147,2.172
2015-09-02,1.1012,1.141,,0.975,1.145,0.796,9.33,1.458,1.997,1.65,1.726,0.994,2.717,1.133,1.923,2.131,2.193
2015-09-03,1.0408,1.072,,0.904,1.069,0.731,9.432,1.409,1.923,1.65,1.72,0.939,2.571,1.066,1.873,2.094,2.168
2015-09-04,0.9679,1.013,,0.857,1.015,0.665,9.093,1.37,1.875,1.65,1.657,0.862,2.51,1.009,1.839,2.086,2.128
2015-09-07,0.9748,1.04,,0.868,1.044,0.675,9.236,1.411,1.895,1.489,1.613,0.869,2.575,0.994,1.835,2.152,
2015-09-08,0.975,1.023,,0.872,1.028,0.682,8.948,1.345,1.835,1.489,,0.873,2.5,1.002,1.824,2.061,2.193
2015-09-09,0.9886,1.026,,0.975,1.031,0.705,8.621,1.35,1.848,1.65,1.613,0.889,2.526,1.031,1.784,2.103,2.181
2015-09-10,0.9776,1.016,,0.957,1.007,0.695,8.622,1.299,1.846,1.49,1.605,0.876,2.583,1.018,1.798,2.086,2.222
2015-09-11,0.9405,0.993,,0.922,0.989,0.658,8.622,1.286,1.833,1.65,1.607,0.841,2.613,0.959,1.818,2.118,2.183
2015-09-14,0.9422,0.995,,0.925,0.991,0.658,8.75,1.278,1.852,1.65,1.613,0.835,2.664,0.953,1.816,2.134,2.18
2015-09-15,1.0214,1.067,,0.997,1.061,0.739,8.75,1.338,1.887,1.65,1.61,0.921,2.714,,1.814,2.124,2.281
2015-09-16,1.0471,1.105,,1.03,1.098,0.779,8.75,1.379,1.921,1.65,1.653,0.938,2.717,1.051,1.822,2.133,2.303
2015-09-17,1.0568,1.102,,1.035,1.095,0.786,8.566,1.402,1.907,1.65,1.676,0.949,2.689,1.044,1.797,2.102,2.217
2015-09-18,0.9472,0.975,,0.922,0.967,0.665,8.408,1.286,1.773,1.65,1.574,0.845,2.534,0.987,1.691,1.948,2.132
2015-09-21,0.9611,0.992,,0.944,0.98,0.68,8.31,1.293,1.802,1.6,,0.865,2.582,0.958,1.688,2.011,2.214
2015-09-22,0.8726,0.913,,0.863,0.903,0.6,8.31,1.229,1.754,1.49,1.539,0.778,2.602,0.915,1.656,1.959,2.127
2015-09-23,0.8937,0.913,,0.873,0.901,0.598,8.331,1.222,1.741,1.6,1.504,0.791,2.603,0.896,1.667,1.976,2.144
2015-09-24,0.8817,0.908,,0.878,0.904,0.592,8.475,1.221,1.732,1.6,1.513,0.77,2.555,0.888,1.661,1.99,2.12
2015-09-25,0.9447,0.961,,0.924,0.966,0.648,8.536,1.266,1.79,1.49,1.543,0.838,2.554,0.94,1.706,2.036,2.168
2015-09-28,0.9181,0.926,,0.887,0.927,0.599,8.455,1.232,1.758,1.6,1.532,0.809,2.539,0.895,1.696,1.927,2.095
2015-09-29,0.9088,0.922,,0.888,0.917,0.587,8.455,1.234,1.73,1.6,1.493,0.794,2.451,0.881,1.707,1.902,2.053
2015-09-30,0.8982,0.906,,0.87,0.902,0.59,8.455,1.238,1.72,1.6,1.481,0.785,2.391,0.873,1.708,1.897,2.06
2015-10-01,0.8477,0.861,,0.811,0.853,0.545,8.364,1.169,1.686,1.6,1.477,0.738,2.338,0.877,1.688,1.824,2.042
2015-10-02,0.7976,0.832,,0.783,0.813,0.517,8.204,1.122,1.638,1.6,1.428,0.691,2.304,0.838,1.877,1.784,1.989
2015-10-05,0.8579,0.886,,0.834,0.857,0.565,8.192,1.168,1.655,1.6,1.373,0.751,2.31,0.88,1.885,1.808,2.056
2015-10-06,0.8872,0.923,,0.868,0.898,0.601,7.974,1.186,1.698,1.6,1.42,0.786,2.357,0.898,1.89,1.835,2.035
2015-10-07,0.8932,0.919,,0.855,0.886,0.592,7.774,1.183,1.701,1.6,1.453,0.792,2.357,0.851,1.892,1.847,2.06
2015-10-08,0.8732,0.915,,0.85,0.877,0.589,7.866,1.178,1.692,1.6,1.43,0.768,2.361,0.843,1.876,1.835,2.108
2015-10-09,0.8937,0.945,,0.88,0.907,0.622,7.92,1.194,1.697,1.6,1.44,0.791,2.403,0.864,1.874,1.835,2.099
2015-10-12,0.8678,0.905,,0.839,0.871,0.581,7.978,1.175,1.677,1.6,1.431,0.76,2.443,0.82,1.866,1.821,
2015-10-13,0.885,0.914,,0.851,0.877,0.591,8.047,1.178,1.663,1.6,1.402,0.775,2.414,0.831,1.842,1.8,2.055
2015-10-14,0.8317,0.871,,0.81,0.834,0.546,8.108,1.158,1.633,1.6,1.388,0.718,2.468,0.85,1.821,1.798,1.982
2015-10-15,0.8353,0.879,,0.819,0.846,0.557,8.108,1.177,1.646,1.6,1.382,0.73,2.486,0.858,1.822,1.814,2.021
2015-10-16,0.8285,0.87,,0.817,0.835,0.549,7.861,1.169,1.61,1.6,1.381,0.725,2.436,0.85,1.812,1.772,2.023
2015-10-19,0.8405,0.878,,0.837,0.851,0.567,7.712,1.169,1.599,1.55,1.397,0.737,2.386,0.818,1.77,1.761,2.028
2015-10-20,0.909,0.948,,0.901,0.921,0.629,7.897,1.232,1.669,1.55,1.371,0.802,2.427,0.865,1.805,1.814,2.071
2015-10-21,0.8552,0.881,,0.833,0.934,0.573,7.665,1.172,1.609,1.55,1.424,0.744,2.451,0.815,1.795,1.753,2.03
2015-10-22,0.7824,0.803,,0.76,0.857,0.502,7.634,1.092,1.486,1.55,1.394,0.675,2.356,0.809,1.735,1.595,2.025
2015-10-23,0.781,0.804,,0.764,0.85,0.508,7.679,1.073,1.492,1.55,1.262,0.67,2.363,0.81,1.688,1.638,2.083
2015-10-26,,0.804,,0.759,0.846,0.5,7.631,1.081,1.494,1.55,1.261,0.664,2.461,0.785,1.706,1.634,2.058
2015-10-27,0.7238,0.747,,0.713,0.794,0.444,7.641,1.043,1.446,1.55,1.259,0.614,2.467,0.727,1.675,1.593,2.028
2015-10-28,0.7195,0.738,,0.706,0.787,0.445,,1.04,1.408,1.5,1.227,0.608,2.372,0.686,1.608,1.567,2.092
2015-10-29,0.806,0.815,,0.793,0.878,0.537,7.884,1.129,1.481,1.5,1.242,0.697,2.501,0.833,1.67,1.645,2.172
2015-10-30,0.81,0.811,,0.78,0.87,0.525,7.947,1.12,1.485,1.5,1.27,0.702,2.536,0.826,1.688,1.674,2.151
2015-11-02,0.8459,0.871,,0.831,0.929,0.56,8.05,1.171,1.55,1.5,1.269,0.737,2.602,0.919,1.936,1.753,2.185
2015-11-03,0.8511,0.877,4.021,0.843,0.934,0.575,7.917,1.169,1.555,1.5,1.319,0.743,2.569,0.86,1.706,1.735,2.22
2015-11-04,0.8726,0.901,4.02,0.865,0.962,0.604,7.917,1.176,1.565,1.5,1.317,0.761,2.561,0.862,1.663,1.762,2.23
2015-11-05,0.8766,0.908,3.897,0.871,0.951,0.609,7.857,1.1858,1.7,1.5,1.35,0.7754,2.612,0.857,1.734,1.804,2.245
2015-11-06,0.9555,0.979,4.02,0.949,1.024,0.697,7.708,1.2733,1.787,1.5,1.363,0.852,2.675,0.916,1.774,1.925,2.333
2015-11-09,0.9455,0.947,4.026,0.917,0.996,0.667,7.706,1.2535,1.762,1.5,1.458,0.842,2.843,0.882,1.83,1.962,2.342
2015-11-10,0.9069,0.907,4.027,0.869,0.956,0.626,7.813,1.1976,1.688,1.5,1.367,0.7914,2.764,0.858,1.766,1.877,2.322
2015-11-11,0.8789,0.893,4.04,0.86,0.933,0.614,7.734,1.1657,1.634,1.5,1.381,0.7718,2.744,0.881,1.721,1.836,
2015-11-12,0.8867,0.892,4.045,0.855,0.927,0.607,7.363,1.1457,1.604,1.54,1.343,0.7773,2.774,0.881,1.701,1.842,2.319
2015-11-13,0.8354,0.847,4.027,0.797,0.879,0.562,7.254,1.1019,1.566,1.5,,0.7276,2.757,0.854,1.705,1.793,2.28
2015-11-16,0.811,0.827,3.984,0.773,0.855,0.533,7.34,1.0854,1.573,1.5,1.307,0.7059,2.68,0.825,1.677,1.798,2.273
2015-11-17,0.8011,0.836,3.95,0.78,0.858,0.531,6.937,1.0889,1.569,1.55,1.3,0.7015,2.571,,1.675,1.772,2.261
2015-11-18,0.782,0.802,3.901,0.767,0.826,0.509,7.002,1.0469,1.525,1.55,1.29,0.6827,2.472,0.799,1.644,1.734,2.269
2015-11-19,0.7485,0.784,3.901,0.742,0.811,0.48,6.964,1.0221,1.509,1.55,1.25,0.6489,2.456,0.771,1.624,1.692,2.246
2015-11-20,0.7484,0.786,3.901,0.745,0.815,0.48,7.094,1.0082,1.493,1.55,1.25,0.6483,2.484,0.748,1.622,1.659,2.262
2015-11-23,0.8094,0.844,3.922,0.793,0.878,0.534,7.466,1.0503,1.53,1.55,1.241,0.7014,2.549,0.783,1.629,1.65,2.25
2015-11-24,0.7697,0.816,3.938,0.761,0.845,0.512,7.455,1.0177,1.506,1.55,1.231,0.658,2.527,0.766,1.588,1.641,2.243
2015-11-25,0.7396,0.786,3.915,0.718,0.803,0.476,7.314,0.9753,1.433,1.55,1.228,0.6325,2.417,0.748,1.545,1.572,2.232
2015-11-26,0.7408,0.784,3.898,0.727,0.8,0.471,7.44,0.9741,1.435,1.55,1.172,0.6421,2.335,0.712,1.532,1.562,
2015-11-27,0.7074,0.76,3.898,0.707,0.77,0.455,7.368,0.9544,1.401,1.44,1.174,0.6077,2.304,0.692,1.513,1.537,2.225
2015-11-30,0.7348,0.785,3.875,0.727,0.794,0.475,7.503,0.9985,1.425,1.44,1.186,0.6363,2.325,0.702,1.502,1.525,2.218
2015-12-01,0.723,0.774,3.861,0.721,0.79,0.469,7.677,1.0117,1.418,1.5,1.194,0.6216,2.291,0.702,1.537,1.497,2.157
2015-12-02,0.7228,0.758,3.764,0.72,0.786,0.468,7.765,1.0012,1.392,1.5,1.167,0.6191,2.267,0.701,1.503,1.49,2.178
2015-12-03,0.887,0.961,3.832,0.908,0.975,0.664,8.022,1.1964,1.626,1.5,1.147,0.7933,2.509,0.827,1.647,1.737,2.328
2015-12-04,0.9499,0.981,3.863,0.938,1.01,0.688,8.234,1.2141,1.656,1.45,1.33,0.8463,2.493,0.843,1.621,1.741,2.275
2015-12-07,0.8581,0.876,3.871,0.843,0.9,0.586,8.667,1.1119,1.558,1.45,1.343,0.7566,2.445,0.757,1.576,1.632,2.225
